Title:               10-Year 0-1/4% Treasury Inflation-Indexed Note, Due 1/15/2025©
Series ID:           DTP10J25
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2015-03-11 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Yield to maturity on accrued principal.
                     Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2015-03-11   0.367
2015-03-12   0.358
2015-03-13   0.398
2015-03-16   0.425
2015-03-17   0.390
2015-03-18   0.187
2015-03-19   0.163
2015-03-20   0.145
2015-03-23   0.147
2015-03-24   0.089
2015-03-25   0.102
2015-03-26   0.180
2015-03-27   0.158
2015-03-30   0.196
2015-03-31   0.147
2015-04-01   0.038
2015-04-02   0.080
2015-04-03  -0.014
2015-04-06   0.035
2015-04-07   0.016
2015-04-08   0.035
2015-04-09   0.102
2015-04-10   0.116
2015-04-13   0.108
2015-04-14   0.076
2015-04-15   0.050
2015-04-16   0.016
2015-04-17  -0.056
2015-04-20  -0.016
2015-04-21   0.027
2015-04-22   0.080
2015-04-23   0.039
2015-04-24   0.003
2015-04-27  -0.006
2015-04-28   0.061
2015-04-29   0.093
2015-04-30   0.085
2015-05-01   0.153
2015-05-04   0.199
2015-05-05   0.223
2015-05-06   0.310
2015-05-07   0.276
2015-05-08   0.248
2015-05-11   0.369
2015-05-12   0.354
2015-05-13   0.370
2015-05-14   0.350
2015-05-15   0.269
2015-05-18   0.334
2015-05-19   0.370
2015-05-20   0.336
2015-05-21   0.302
2015-05-22   0.300
2015-05-25       .
2015-05-26   0.274
2015-05-27   0.304
2015-05-28   0.309
2015-05-29   0.247
2015-06-01   0.349
2015-06-02   0.407
2015-06-03   0.504
2015-06-04   0.461
2015-06-05   0.505
2015-06-08   0.491
2015-06-09   0.510
2015-06-10   0.572
2015-06-11   0.508
2015-06-12   0.506
2015-06-15   0.472
2015-06-16   0.394
2015-06-17   0.376
2015-06-18   0.423
2015-06-19   0.364
2015-06-22   0.412
2015-06-23   0.447
2015-06-24   0.425
2015-06-25   0.442
2015-06-26   0.522
2015-06-29   0.428
2015-06-30   0.424
2015-07-01   0.486
2015-07-02   0.454
2015-07-03       .
2015-07-06   0.371
2015-07-07   0.323
2015-07-08   0.343
2015-07-09   0.418
2015-07-10   0.506
2015-07-13   0.533
2015-07-14   0.515
2015-07-15   0.472
2015-07-16   0.479
2015-07-17   0.489
2015-07-20   0.518
2015-07-21   0.486
2015-07-22   0.482
2015-07-23   0.472
2015-07-24   0.509
2015-07-27   0.496
2015-07-28   0.506
2015-07-29   0.508
2015-07-30   0.507
2015-07-31   0.463
2015-08-03   0.450
2015-08-04   0.511
2015-08-05   0.581
2015-08-06   0.574
2015-08-07   0.526
2015-08-10   0.556
2015-08-11   0.496
2015-08-12   0.511
2015-08-13   0.582
2015-08-14   0.584
2015-08-17   0.568
2015-08-18   0.617
2015-08-19   0.578
2015-08-20   0.535
2015-08-21   0.537
2015-08-24   0.543
2015-08-25   0.619
2015-08-26   0.672
2015-08-27   0.623
2015-08-28   0.613
2015-08-31   0.611
2015-09-01   0.647
2015-09-02   0.680
2015-09-03   0.690
2015-09-04   0.656
2015-09-07       .
2015-09-08   0.706
2015-09-09   0.668
2015-09-10   0.675
2015-09-11   0.635
2015-09-14   0.662
2015-09-15   0.758
2015-09-16   0.765
2015-09-17   0.656
2015-09-18   0.607
2015-09-21   0.689
2015-09-22   0.659
2015-09-23   0.657
2015-09-24   0.675
2015-09-25   0.731
2015-09-28   0.736
2015-09-29   0.693
2015-09-30   0.686
2015-10-01   0.625
2015-10-02   0.539
2015-10-05   0.583
2015-10-06   0.541
2015-10-07   0.538
2015-10-08   0.558
2015-10-09   0.588
2015-10-12       .
2015-10-13   0.561
2015-10-14   0.507
2015-10-15   0.545
2015-10-16   0.561
2015-10-19   0.591
2015-10-20   0.621
2015-10-21   0.591
2015-10-22   0.575
2015-10-23   0.586
2015-10-26   0.600
2015-10-27   0.573
2015-10-28   0.654
2015-10-29   0.683
2015-10-30   0.663
2015-11-02   0.664
2015-11-03   0.668
2015-11-04   0.705
2015-11-05   0.745
2015-11-06   0.789
2015-11-09   0.773
2015-11-10   0.784
2015-11-11       .
2015-11-12   0.798
2015-11-13   0.774
2015-11-16   0.773
2015-11-17   0.748
2015-11-18   0.734
2015-11-19   0.684
2015-11-20   0.671
2015-11-23   0.648
2015-11-24   0.639
2015-11-25   0.638
2015-11-26       .
2015-11-27   0.629
2015-11-30   0.630
2015-12-01   0.593
2015-12-02   0.623
2015-12-03   0.728
2015-12-04   0.683
2015-12-07   0.676
2015-12-08   0.687
2015-12-09   0.693
2015-12-10   0.751
2015-12-11   0.689
2015-12-14   0.789
2015-12-15   0.796
2015-12-16   0.831
2015-12-17   0.783
2015-12-18   0.752
2015-12-21   0.768
2015-12-22   0.795
2015-12-23   0.777
2015-12-24   0.752
2015-12-25       .
2015-12-28   0.741
2015-12-29   0.803
2015-12-30   0.789
2015-12-31   0.745
2016-01-01       .
2016-01-04   0.712
2016-01-05   0.703
2016-01-06   0.661
2016-01-07   0.668
2016-01-08   0.662
2016-01-11   0.716
2016-01-12   0.683
2016-01-13   0.653
2016-01-14   0.677
2016-01-15   0.680
2016-01-18       .
2016-01-19   0.683
2016-01-20   0.696
2016-01-21   0.722
2016-01-22   0.717
2016-01-25   0.699
2016-01-26   0.661
2016-01-27   0.627
2016-01-28   0.592
2016-01-29   0.522
2016-02-01   0.566
2016-02-02   0.521
2016-02-03   0.518
2016-02-04   0.526
2016-02-05   0.536
2016-02-08   0.504
2016-02-09   0.553
2016-02-10   0.514
2016-02-11   0.470
2016-02-12   0.504
2016-02-15       .
2016-02-16   0.531
2016-02-17   0.546
2016-02-18   0.522
2016-02-19   0.503
2016-02-22   0.474
2016-02-23   0.438
2016-02-24   0.395
2016-02-25   0.320
2016-02-26   0.365
2016-02-29   0.306
2016-03-01   0.354
2016-03-02   0.340
2016-03-03   0.292
2016-03-04   0.344
2016-03-07   0.391
2016-03-08   0.344
2016-03-09   0.373
2016-03-10   0.417
2016-03-11   0.422
2016-03-14   0.427
2016-03-15   0.443
2016-03-16   0.333
2016-03-17   0.292
2016-03-18   0.240
2016-03-21   0.250
2016-03-22   0.281
2016-03-23   0.270
2016-03-24   0.309
2016-03-25       .
2016-03-28   0.304
2016-03-29   0.179
2016-03-30   0.161
2016-03-31   0.131
2016-04-01   0.143
2016-04-04   0.123
2016-04-05   0.120
2016-04-06   0.135
2016-04-07   0.095
2016-04-08   0.115
2016-04-11   0.146
2016-04-12   0.212
2016-04-13   0.198
2016-04-14   0.214
2016-04-15   0.191
2016-04-18   0.194
2016-04-19   0.160
2016-04-20   0.206
2016-04-21   0.220
2016-04-22   0.227
2016-04-25   0.231
2016-04-26   0.238
2016-04-27   0.162
2016-04-28   0.099
2016-04-29   0.084
2016-05-02   0.170
2016-05-03   0.136
2016-05-04   0.140
2016-05-05   0.099
2016-05-06   0.154
2016-05-09   0.148
2016-05-10   0.115
2016-05-11   0.103
2016-05-12   0.124
2016-05-13   0.095
2016-05-16   0.119
2016-05-17   0.115
2016-05-18   0.235
2016-05-19   0.237
2016-05-20   0.253
2016-05-23   0.252
2016-05-24   0.259
2016-05-25   0.256
2016-05-26   0.207
2016-05-27   0.238
2016-05-30       .
2016-05-31   0.251
2016-06-01   0.269
2016-06-02   0.238
2016-06-03   0.150
2016-06-06   0.130
2016-06-07   0.106
2016-06-08   0.092
2016-06-09   0.089
2016-06-10   0.073
2016-06-13   0.105
2016-06-14   0.124
2016-06-15   0.086
2016-06-16   0.095
2016-06-17   0.158
2016-06-20   0.203
2016-06-21   0.222
2016-06-22   0.213
2016-06-23   0.190
2016-06-24   0.114
2016-06-27   0.093
2016-06-28   0.066
2016-06-29   0.037
2016-06-30   0.046
2016-07-01  -0.021
2016-07-04       .
2016-07-05  -0.062
2016-07-06  -0.092
2016-07-07  -0.074
2016-07-08  -0.096
2016-07-11  -0.037
2016-07-12   0.019
2016-07-13  -0.012
2016-07-14   0.029
2016-07-15   0.067
2016-07-18   0.061
2016-07-19   0.054
2016-07-20   0.074
2016-07-21   0.077
2016-07-22   0.101
2016-07-25   0.123
2016-07-26   0.108
2016-07-27   0.078
2016-07-28   0.040
2016-07-29  -0.013
2016-08-01   0.073
2016-08-02   0.133
2016-08-03   0.116
2016-08-04   0.054
2016-08-05   0.107
2016-08-08   0.106
2016-08-09   0.093
2016-08-10   0.087
2016-08-11   0.123
2016-08-12   0.086
2016-08-15   0.114
2016-08-16   0.151
2016-08-17   0.116
2016-08-18   0.071
2016-08-19   0.109
2016-08-22   0.087
2016-08-23   0.084
2016-08-24   0.095
2016-08-25   0.099
2016-08-26   0.171
2016-08-29   0.120
2016-08-30   0.131
2016-08-31   0.116
2016-09-01   0.130
2016-09-02   0.133
2016-09-05       .
2016-09-06   0.061
2016-09-07   0.038
2016-09-08   0.086
2016-09-09   0.168
2016-09-12   0.166
2016-09-13   0.234
2016-09-14   0.197
2016-09-15   0.198
2016-09-16   0.170
2016-09-19   0.178
2016-09-20   0.188
2016-09-21   0.142
2016-09-22   0.076
2016-09-23   0.032
2016-09-26   0.029
2016-09-27   0.020
