Title:               10-Year 1-1/4% Treasury Inflation-Indexed Note, Due 7/15/2020©
Series ID:           DTP10L20
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2010-07-09 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Yield to maturity on accrued principal.
                     Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2010-07-09   1.265
2010-07-12   1.247
2010-07-13   1.268
2010-07-14   1.230
2010-07-15   1.213
2010-07-16   1.243
2010-07-19   1.292
2010-07-20   1.257
2010-07-21   1.198
2010-07-22   1.198
2010-07-23   1.243
2010-07-26   1.227
2010-07-27   1.250
2010-07-28   1.215
2010-07-29   1.208
2010-07-30   1.137
2010-08-02   1.133
2010-08-03   1.074
2010-08-04   1.107
2010-08-05   1.077
2010-08-06   1.024
2010-08-09   1.024
2010-08-10   0.956
2010-08-11   0.934
2010-08-12   1.029
2010-08-13   0.970
2010-08-16   0.923
2010-08-17   0.993
2010-08-18   1.016
2010-08-19   1.004
2010-08-20   1.037
2010-08-23   1.052
2010-08-24   1.019
2010-08-25   1.019
2010-08-26   0.923
2010-08-27   1.035
2010-08-30   0.984
2010-08-31   0.915
2010-09-01   1.010
2010-09-02   1.021
2010-09-03   1.038
2010-09-06       .
2010-09-07   0.968
2010-09-08   0.995
2010-09-09   1.031
2010-09-10   0.993
2010-09-13   0.917
2010-09-14   0.894
2010-09-15   0.943
2010-09-16   0.982
2010-09-17   0.974
2010-09-20   0.930
2010-09-21   0.796
2010-09-22   0.707
2010-09-23   0.750
2010-09-24   0.782
2010-09-27   0.754
2010-09-28   0.645
2010-09-29   0.707
2010-09-30   0.670
2010-10-01   0.713
2010-10-04   0.689
2010-10-05   0.615
2010-10-06   0.496
2010-10-07   0.506
2010-10-08   0.435
2010-10-11       .
2010-10-12   0.460
2010-10-13   0.390
2010-10-14   0.359
2010-10-15   0.452
2010-10-18   0.419
2010-10-19   0.408
2010-10-20   0.426
2010-10-21   0.448
2010-10-22   0.451
2010-10-25   0.408
2010-10-26   0.468
2010-10-27   0.566
2010-10-28   0.506
2010-10-29   0.475
2010-11-01   0.456
2010-11-02   0.441
2010-11-03   0.506
2010-11-04   0.412
2010-11-05   0.450
2010-11-08   0.460
2010-11-09   0.550
2010-11-10   0.512
2010-11-11       .
2010-11-12   0.647
2010-11-15   0.777
2010-11-16   0.777
2010-11-17   0.767
2010-11-18   0.774
2010-11-19   0.721
2010-11-22   0.659
2010-11-23   0.631
2010-11-24   0.729
2010-11-25       .
2010-11-26   0.699
2010-11-29   0.671
2010-11-30   0.698
2010-12-01   0.799
2010-12-02   0.784
2010-12-03   0.793
2010-12-06   0.729
2010-12-07   0.874
2010-12-08   0.977
2010-12-09   1.059
2010-12-10   1.114
2010-12-13   1.068
2010-12-14   1.224
2010-12-15   1.191
2010-12-16   1.134
2010-12-17   1.016
2010-12-20   1.071
2010-12-21   1.003
2010-12-22   1.011
2010-12-23   1.043
2010-12-24       .
2010-12-27   1.013
2010-12-28   1.134
2010-12-29   1.026
2010-12-30   1.046
2010-12-31   0.970
2011-01-03   1.002
2011-01-04   0.980
2011-01-05   1.050
2011-01-06   0.993
2011-01-07   0.940
2011-01-10   0.918
2011-01-11   0.916
2011-01-12   0.933
2011-01-13   0.928
2011-01-14   0.952
2011-01-17       .
2011-01-18   0.955
2011-01-19   0.929
2011-01-20   1.057
2011-01-21   1.078
2011-01-24   1.069
2011-01-25   0.982
2011-01-26   1.057
2011-01-27   1.028
2011-01-28   0.985
2011-01-31   0.962
2011-02-01   0.990
2011-02-02   1.038
2011-02-03   1.122
2011-02-04   1.194
2011-02-07   1.204
2011-02-08   1.273
2011-02-09   1.222
2011-02-10   1.287
2011-02-11   1.243
2011-02-14   1.225
2011-02-15   1.220
2011-02-16   1.246
2011-02-17   1.211
2011-02-18   1.134
2011-02-21       .
2011-02-22   1.009
2011-02-23   0.988
2011-02-24   0.928
2011-02-25   0.914
2011-02-28   0.922
2011-03-01   0.888
2011-03-02   0.917
2011-03-03   0.967
2011-03-04   0.893
2011-03-07   0.879
2011-03-08   0.891
2011-03-09   0.867
2011-03-10   0.810
2011-03-11   0.832
2011-03-14   0.808
2011-03-15   0.815
2011-03-16   0.733
2011-03-17   0.716
2011-03-18   0.729
2011-03-21   0.781
2011-03-22   0.833
2011-03-23   0.865
2011-03-24   0.837
2011-03-25   0.877
2011-03-28   0.902
2011-03-29   0.942
2011-03-30   0.906
2011-03-31   0.883
2011-04-01   0.847
2011-04-04   0.796
2011-04-05   0.828
2011-04-06   0.886
2011-04-07   0.839
2011-04-08   0.806
2011-04-11   0.809
2011-04-12   0.743
2011-04-13   0.732
2011-04-14   0.744
2011-04-15   0.672
2011-04-18   0.652
2011-04-19   0.606
2011-04-20   0.667
2011-04-21   0.687
2011-04-22       .
2011-04-25   0.647
2011-04-26   0.617
2011-04-27   0.675
2011-04-28   0.630
2011-04-29   0.597
2011-05-02   0.595
2011-05-03   0.573
2011-05-04   0.533
2011-05-05   0.549
2011-05-06   0.544
2011-05-09   0.521
2011-05-10   0.566
2011-05-11   0.585
2011-05-12   0.617
2011-05-13   0.621
2011-05-16   0.636
2011-05-17   0.644
2011-05-18   0.650
2011-05-19   0.682
2011-05-20   0.680
2011-05-23   0.672
2011-05-24   0.631
2011-05-25   0.628
2011-05-26   0.586
2011-05-27   0.613
2011-05-30       .
2011-05-31   0.621
2011-06-01   0.564
2011-06-02   0.589
2011-06-03   0.556
2011-06-06   0.561
2011-06-07   0.561
2011-06-08   0.555
2011-06-09   0.602
2011-06-10   0.605
2011-06-13   0.597
2011-06-14   0.652
2011-06-15   0.565
2011-06-16   0.544
2011-06-17   0.578
2011-06-20   0.607
2011-06-21   0.604
2011-06-22   0.637
2011-06-23   0.543
2011-06-24   0.478
2011-06-27   0.504
2011-06-28   0.563
2011-06-29   0.538
2011-06-30   0.573
2011-07-01   0.605
2011-07-04       .
2011-07-05   0.577
2011-07-06   0.542
2011-07-07   0.558
2011-07-08   0.509
2011-07-11   0.432
2011-07-12   0.418
2011-07-13   0.404
2011-07-14   0.492
2011-07-15   0.411
2011-07-18   0.385
2011-07-19   0.363
2011-07-20   0.432
2011-07-21   0.422
2011-07-22   0.381
2011-07-25   0.355
2011-07-26   0.343
2011-07-27   0.331
2011-07-28   0.289
2011-07-29   0.168
2011-08-01   0.114
2011-08-02   0.075
2011-08-03   0.141
2011-08-04   0.051
2011-08-05   0.124
2011-08-08  -0.030
2011-08-09  -0.172
2011-08-10  -0.334
2011-08-11  -0.152
2011-08-12  -0.220
2011-08-15  -0.171
2011-08-16  -0.161
2011-08-17  -0.173
2011-08-18  -0.130
2011-08-19  -0.153
2011-08-22  -0.166
2011-08-23  -0.057
2011-08-24   0.038
2011-08-25  -0.036
2011-08-26  -0.033
2011-08-29   0.044
2011-08-30  -0.029
2011-08-31  -0.013
2011-09-01  -0.098
2011-09-02  -0.188
2011-09-05       .
2011-09-06  -0.122
2011-09-07  -0.092
2011-09-08  -0.171
2011-09-09  -0.216
2011-09-12  -0.178
2011-09-13  -0.115
2011-09-14  -0.067
2011-09-15  -0.039
2011-09-16  -0.058
2011-09-19  -0.097
2011-09-20  -0.117
2011-09-21  -0.182
2011-09-22  -0.135
2011-09-23  -0.084
2011-09-26  -0.033
2011-09-27  -0.023
2011-09-28  -0.021
2011-09-29   0.006
2011-09-30   0.049
2011-10-03  -0.081
2011-10-04  -0.112
2011-10-05  -0.010
2011-10-06  -0.023
2011-10-07   0.000
2011-10-10       .
2011-10-11   0.066
2011-10-12   0.116
2011-10-13   0.113
2011-10-14   0.131
2011-10-17   0.084
