Title:               30-Year 2-1/8% Treasury Inflation-Indexed Bond, Due 2/15/2041©
2011-05-23  1.813
2011-05-24  1.777
2011-05-25  1.791
2011-05-26  1.747
2011-05-27  1.774
2011-05-30      .
2011-05-31  1.777
2011-06-01  1.728
2011-06-02  1.769
2011-06-03  1.749
2011-06-06  1.772
2011-06-07  1.776
2011-06-08  1.760
2011-06-09  1.774
2011-06-10  1.762
2011-06-13  1.773
2011-06-14  1.813
2011-06-15  1.757
2011-06-16  1.766
2011-06-17  1.815
2011-06-20  1.831
2011-06-21  1.804
2011-06-22  1.828
2011-06-23  1.699
2011-06-24  1.657
2011-06-27  1.715
2011-06-28  1.738
2011-06-29  1.738
2011-06-30  1.742
2011-07-01  1.755
2011-07-04      .
2011-07-05  1.752
2011-07-06  1.720
2011-07-07  1.708
2011-07-08  1.655
2011-07-11  1.597
2011-07-12  1.566
2011-07-13  1.526
2011-07-14  1.604
2011-07-15  1.581
2011-07-18  1.587
2011-07-19  1.509
2011-07-20  1.595
2011-07-21  1.616
2011-07-22  1.586
2011-07-25  1.602
2011-07-26  1.577
2011-07-27  1.549
2011-07-28  1.508
2011-07-29  1.385
2011-08-01  1.314
2011-08-02  1.240
2011-08-03  1.261
2011-08-04  1.148
2011-08-05  1.217
2011-08-08  1.099
2011-08-09  0.975
2011-08-10  0.851
2011-08-11  1.090
2011-08-12  1.005
2011-08-15  1.042
2011-08-16  1.002
2011-08-17  0.949
2011-08-18  0.971
2011-08-19  0.919
2011-08-22  0.922
2011-08-23  1.018
2011-08-24  1.151
2011-08-25  1.110
2011-08-26  1.072
2011-08-29  1.133
2011-08-30  1.070
2011-08-31  1.151
2011-09-01  1.062
2011-09-02  0.921
2011-09-05      .
2011-09-06  0.973
2011-09-07  1.023
2011-09-08  0.986
2011-09-09  0.944
2011-09-12  0.960
2011-09-13  1.035
2011-09-14  1.056
2011-09-15  1.080
2011-09-16  1.068
2011-09-19  1.016
2011-09-20  1.024
2011-09-21  0.936
2011-09-22  0.838
2011-09-23  0.932
2011-09-26  1.050
2011-09-27  1.078
2011-09-28  1.020
2011-09-29  1.000
2011-09-30  1.018
2011-10-03  0.834
2011-10-04  0.798
2011-10-05  0.886
2011-10-06  0.897
2011-10-07  0.925
2011-10-10      .
2011-10-11  0.988
2011-10-12  1.057
2011-10-13  1.052
2011-10-14  1.090
2011-10-17  1.047
2011-10-18  1.053
2011-10-19  1.018
2011-10-20  0.974
2011-10-21  1.020
2011-10-24  1.013
2011-10-25  0.873
2011-10-26  0.936
2011-10-27  1.037
2011-10-28  0.984
2011-10-31  0.860
2011-11-01  0.709
2011-11-02  0.724
2011-11-03  0.783
2011-11-04  0.728
2011-11-07  0.662
2011-11-08  0.742
2011-11-09  0.711
2011-11-10  0.781
2011-11-11      .
2011-11-14  0.774
2011-11-15  0.827
2011-11-16  0.814
2011-11-17  0.818
2011-11-18  0.814
2011-11-21  0.821
2011-11-22  0.819
2011-11-23  0.729
2011-11-24      .
2011-11-25  0.775
2011-11-28  0.724
2011-11-29  0.731
2011-11-30  0.790
2011-12-01  0.844
2011-12-02  0.761
2011-12-05  0.772
2011-12-06  0.809
2011-12-07  0.798
2011-12-08  0.846
2011-12-09  0.891
2011-12-12  0.804
2011-12-13  0.737
2011-12-14  0.696
2011-12-15  0.755
2011-12-16  0.727
2011-12-19  0.667
2011-12-20  0.677
2011-12-21  0.702
2011-12-22  0.715
2011-12-23  0.784
2011-12-26      .
2011-12-27  0.771
2011-12-28  0.712
2011-12-29  0.756
2011-12-30  0.753
2012-01-02      .
2012-01-03  0.796
2012-01-04  0.771
2012-01-05  0.736
2012-01-06  0.706
2012-01-09  0.698
2012-01-10  0.718
2012-01-11  0.699
2012-01-12  0.730
2012-01-13  0.673
2012-01-16      .
2012-01-17  0.653
2012-01-18  0.709
2012-01-19  0.724
2012-01-20  0.772
2012-01-23  0.813
2012-01-24  0.813
2012-01-25  0.758
2012-01-26  0.718
2012-01-27  0.710
2012-01-30  0.655
2012-01-31  0.588
2012-02-01  0.636
2012-02-02  0.617
2012-02-03  0.730
2012-02-06  0.668
2012-02-07  0.702
2012-02-08  0.684
2012-02-09  0.736
2012-02-10  0.682
2012-02-13  0.667
2012-02-14  0.625
2012-02-15  0.630
2012-02-16  0.664
2012-02-17  0.706
2012-02-20      .
2012-02-21  0.705
2012-02-22  0.672
2012-02-23  0.662
2012-02-24  0.662
2012-02-27  0.619
2012-02-28  0.628
2012-02-29  0.636
2012-03-01  0.706
2012-03-02  0.728
2012-03-05  0.799
2012-03-06  0.748
2012-03-07  0.753
2012-03-08  0.763
2012-03-09  0.744
2012-03-12  0.732
2012-03-13  0.748
2012-03-14  0.861
2012-03-15  0.814
2012-03-16  0.796
2012-03-19  0.856
2012-03-20  0.853
2012-03-21  0.823
2012-03-22  0.825
2012-03-23  0.780
2012-03-26  0.839
2012-03-27  0.815
2012-03-28  0.812
2012-03-29  0.791
2012-03-30  0.858
2012-04-02  0.804
2012-04-03  0.860
2012-04-04  0.876
2012-04-05  0.843
2012-04-06  0.776
2012-04-09  0.761
2012-04-10  0.701
2012-04-11  0.710
2012-04-12  0.733
2012-04-13  0.705
2012-04-16  0.683
2012-04-17  0.662
2012-04-18  0.672
2012-04-19  0.696
2012-04-20  0.678
2012-04-23  0.654
2012-04-24  0.661
2012-04-25  0.686
2012-04-26  0.653
2012-04-27  0.663
2012-04-30  0.673
2012-05-01  0.708
2012-05-02  0.682
2012-05-03  0.708
2012-05-04  0.688
2012-05-07  0.670
2012-05-08  0.644
2012-05-09  0.675
2012-05-10  0.691
2012-05-11  0.681
2012-05-14  0.633
2012-05-15  0.610
2012-05-16  0.631
2012-05-17  0.547
2012-05-18  0.511
2012-05-21  0.485
2012-05-22  0.552
2012-05-23  0.503
2012-05-24  0.537
2012-05-25  0.541
2012-05-28      .
2012-05-29  0.573
2012-05-30  0.497
2012-05-31  0.437
2012-06-01  0.300
2012-06-04  0.307
2012-06-05  0.302
2012-06-06  0.370
2012-06-07  0.455
2012-06-08  0.479
2012-06-11  0.456
2012-06-12  0.493
2012-06-13  0.441
2012-06-14  0.461
2012-06-15  0.417
2012-06-18  0.422
2012-06-19  0.442
2012-06-20  0.427
2012-06-21  0.451
2012-06-22  0.505
2012-06-25  0.443
2012-06-26  0.447
2012-06-27  0.420
2012-06-28  0.416
2012-06-29  0.497
2012-07-02  0.433
2012-07-03  0.464
2012-07-04      .
2012-07-05  0.433
2012-07-06  0.405
2012-07-09  0.367
2012-07-10  0.325
2012-07-11  0.336
2012-07-12  0.316
2012-07-13  0.317
2012-07-16  0.292
2012-07-17  0.335
2012-07-18  0.316
2012-07-19  0.333
2012-07-20  0.266
2012-07-23  0.248
2012-07-24  0.232
2012-07-25  0.239
2012-07-26  0.264
2012-07-27  0.348
2012-07-30  0.291
2012-07-31  0.256
2012-08-01  0.273
2012-08-02  0.235
2012-08-03  0.294
2012-08-06  0.273
2012-08-07  0.300
2012-08-08  0.342
2012-08-09  0.365
2012-08-10  0.359
2012-08-13  0.373
2012-08-14  0.434
2012-08-15  0.526
2012-08-16  0.565
2012-08-17  0.565
2012-08-20  0.555
2012-08-21  0.541
2012-08-22  0.464
2012-08-23  0.406
2012-08-24  0.402
2012-08-27  0.365
2012-08-28  0.331
2012-08-29  0.362
2012-08-30  0.380
2012-08-31  0.346
2012-09-03      .
2012-09-04  0.331
2012-09-05  0.325
2012-09-06  0.391
2012-09-07  0.371
2012-09-10  0.367
2012-09-11  0.368
2012-09-12  0.444
2012-09-13  0.391
2012-09-14  0.325
2012-09-17  0.362
2012-09-18  0.364
2012-09-19  0.338
2012-09-20  0.373
2012-09-21  0.377
2012-09-24  0.375
2012-09-25  0.346
2012-09-26  0.304
2012-09-27  0.332
2012-09-28  0.358
2012-10-01  0.351
2012-10-02  0.285
2012-10-03  0.279
2012-10-04  0.262
2012-10-05  0.311
2012-10-08      .
2012-10-09  0.306
2012-10-10  0.310
2012-10-11  0.309
2012-10-12  0.324
2012-10-15  0.319
2012-10-16  0.382
2012-10-17  0.420
2012-10-18  0.399
2012-10-19  0.344
2012-10-22  0.337
2012-10-23  0.328
2012-10-24  0.347
2012-10-25  0.396
2012-10-26  0.357
2012-10-29  0.312
2012-10-30      .
2012-10-31  0.265
2012-11-01  0.294
2012-11-02  0.326
2012-11-05  0.303
2012-11-06  0.328
2012-11-07  0.253
2012-11-08  0.192
2012-11-09  0.213
2012-11-12      .
2012-11-13  0.207
2012-11-14  0.217
2012-11-15  0.229
2012-11-16  0.228
2012-11-19  0.264
2012-11-20  0.306
2012-11-21  0.332
2012-11-22      .
2012-11-23  0.331
2012-11-26  0.314
2012-11-27  0.303
2012-11-28  0.297
2012-11-29  0.293
2012-11-30  0.243
2012-12-03  0.235
2012-12-04  0.208
2012-12-05  0.193
2012-12-06  0.167
2012-12-07  0.183
2012-12-10  0.165
2012-12-11  0.189
2012-12-12  0.236
2012-12-13  0.271
2012-12-14  0.250
2012-12-17  0.294
2012-12-18  0.345
2012-12-19  0.325
2012-12-20  0.313
2012-12-21  0.264
2012-12-24  0.280
2012-12-25      .
2012-12-26  0.275
2012-12-27  0.253
2012-12-28  0.282
2012-12-31  0.338
2013-01-01      .
2013-01-02  0.396
2013-01-03  0.472
2013-01-04  0.465
2013-01-07  0.411
2013-01-08  0.391
2013-01-09  0.359
2013-01-10  0.389
2013-01-11  0.377
2013-01-14  0.370
2013-01-15  0.356
2013-01-16  0.366
2013-01-17  0.388
2013-01-18  0.362
2013-01-21      .
2013-01-22  0.361
2013-01-23  0.361
2013-01-24  0.357
2013-01-25  0.431
2013-01-28  0.437
2013-01-29  0.460
2013-01-30  0.496
2013-01-31  0.443
2013-02-01  0.490
2013-02-04  0.445
2013-02-05  0.485
2013-02-06  0.452
2013-02-07  0.446
2013-02-08  0.472
2013-02-11  0.455
2013-02-12  0.486
2013-02-13  0.507
2013-02-14  0.492
2013-02-15  0.527
2013-02-18      .
2013-02-19  0.535
2013-02-20  0.526
2013-02-21  0.519
2013-02-22  0.491
2013-02-25  0.454
2013-02-26  0.457
2013-02-27  0.463
2013-02-28  0.444
2013-03-01  0.422
2013-03-04  0.436
2013-03-05  0.432
2013-03-06  0.478
2013-03-07  0.518
2013-03-08  0.564
2013-03-11  0.562
2013-03-12  0.539
2013-03-13  0.543
2013-03-14  0.553
2013-03-15  0.560
2013-03-18  0.532
2013-03-19  0.512
2013-03-20  0.544
2013-03-21  0.536
2013-03-22  0.513
2013-03-25  0.519
2013-03-26  0.514
2013-03-27  0.488
2013-03-28  0.500
2013-03-29      .
2013-04-01  0.479
2013-04-02  0.493
2013-04-03  0.460
2013-04-04  0.379
2013-04-05  0.265
2013-04-08  0.327
2013-04-09  0.380
2013-04-10  0.460
2013-04-11  0.418
2013-04-12  0.363
2013-04-15  0.339
2013-04-16  0.365
2013-04-17  0.373
2013-04-18  0.424
2013-04-19  0.383
2013-04-22  0.368
2013-04-23  0.361
2013-04-24  0.353
2013-04-25  0.339
2013-04-26  0.305
2013-04-29  0.328
2013-04-30  0.360
2013-05-01  0.349
2013-05-02  0.352
2013-05-03  0.444
2013-05-06  0.485
2013-05-07  0.490
2013-05-08  0.508
2013-05-09  0.528
2013-05-10  0.571
2013-05-13  0.588
2013-05-14  0.625
2013-05-15  0.641
2013-05-16  0.584
2013-05-17  0.649
2013-05-20  0.660
2013-05-21  0.639
2013-05-22  0.733
2013-05-23  0.734
2013-05-24  0.693
2013-05-27      .
2013-05-28  0.781
2013-05-29  0.801
2013-05-30  0.864
2013-05-31  0.888
2013-06-03  0.850
2013-06-04  0.884
2013-06-05  0.869
2013-06-06  0.886
2013-06-07  0.955
2013-06-10  1.056
2013-06-11  1.070
2013-06-12  1.132
2013-06-13  1.092
2013-06-14  1.059
2013-06-17  1.121
2013-06-18  1.081
2013-06-19  1.168
2013-06-20  1.307
2013-06-21  1.370
2013-06-24  1.355
2013-06-25  1.353
2013-06-26  1.277
2013-06-27  1.214
2013-06-28  1.179
2013-07-01  1.199
2013-07-02  1.139
2013-07-03  1.186
2013-07-04      .
2013-07-05  1.325
2013-07-08  1.284
2013-07-09  1.306
2013-07-10  1.354
2013-07-11  1.309
2013-07-12  1.313
2013-07-15  1.256
2013-07-16  1.208
2013-07-17  1.195
2013-07-18  1.255
2013-07-19  1.183
2013-07-22  1.170
2013-07-23  1.219
2013-07-24  1.311
2013-07-25  1.317
2013-07-26  1.271
2013-07-29  1.289
2013-07-30  1.303
2013-07-31  1.235
2013-08-01  1.308
2013-08-02  1.262
2013-08-05  1.279
2013-08-06  1.232
2013-08-07  1.182
2013-08-08  1.172
2013-08-09  1.170
2013-08-12  1.212
2013-08-13  1.322
2013-08-14  1.343
2013-08-15  1.411
2013-08-16  1.490
2013-08-19  1.557
2013-08-20  1.488
2013-08-21  1.511
2013-08-22  1.530
2013-08-23  1.430
2013-08-26  1.400
2013-08-27  1.320
2013-08-28  1.373
2013-08-29  1.348
2013-08-30  1.379
2013-09-02      .
2013-09-03  1.453
2013-09-04  1.500
2013-09-05  1.565
2013-09-06  1.539
2013-09-09  1.517
2013-09-10  1.540
2013-09-11  1.482
2013-09-12  1.494
2013-09-13  1.502
2013-09-16  1.527
2013-09-17  1.468
2013-09-18  1.370
2013-09-19  1.410
2013-09-20  1.354
2013-09-23  1.316
2013-09-24  1.286
2013-09-25  1.281
2013-09-26  1.298
2013-09-27  1.313
2013-09-30  1.303
2013-10-01  1.323
2013-10-02  1.309
2013-10-03  1.309
2013-10-04  1.325
2013-10-07  1.301
2013-10-08  1.309
2013-10-09  1.324
2013-10-10  1.348
2013-10-11  1.355
2013-10-14      .
2013-10-15  1.394
2013-10-16  1.363
2013-10-17  1.324
2013-10-18  1.311
2013-10-21  1.330
2013-10-22  1.267
2013-10-23  1.250
2013-10-24  1.261
2013-10-25  1.232
2013-10-28  1.226
2013-10-29  1.243
2013-10-30  1.254
2013-10-31  1.261
2013-11-01  1.339
2013-11-04  1.343
2013-11-05  1.411
2013-11-06  1.384
2013-11-07  1.362
2013-11-08  1.465
2013-11-11      .
2013-11-12  1.471
2013-11-13  1.458
2013-11-14  1.427
2013-11-15  1.432
2013-11-18  1.399
2013-11-19  1.441
2013-11-20  1.553
2013-11-21  1.500
2013-11-22  1.436
2013-11-25  1.436
2013-11-26  1.406
2013-11-27  1.437
2013-11-28      .
2013-11-29  1.443
2013-12-02  1.497
2013-12-03  1.484
2013-12-04  1.559
2013-12-05  1.560
2013-12-06  1.575
2013-12-09  1.545
2013-12-10  1.506
2013-12-11  1.530
2013-12-12  1.544
2013-12-13  1.509
2013-12-16  1.509
2013-12-17  1.475
2013-12-18  1.532
2013-12-19  1.550
2013-12-20  1.481
2013-12-23  1.496
2013-12-24  1.531
2013-12-25      .
2013-12-26  1.556
2013-12-27  1.568
2013-12-30  1.516
2013-12-31  1.565
2014-01-01      .
2014-01-02  1.501
2014-01-03  1.496
2014-01-06  1.461
2014-01-07  1.446
2014-01-08  1.435
2014-01-09  1.380
2014-01-10  1.320
2014-01-13  1.326
2014-01-14  1.372
2014-01-15  1.374
2014-01-16  1.349
2014-01-17  1.343
2014-01-20      .
2014-01-21  1.340
2014-01-22  1.356
2014-01-23  1.298
2014-01-24  1.289
2014-01-27  1.324
2014-01-28  1.314
2014-01-29  1.270
2014-01-30  1.272
2014-01-31  1.273
2014-02-03  1.194
2014-02-04  1.267
2014-02-05  1.334
2014-02-06  1.342
2014-02-07  1.321
2014-02-10  1.315
2014-02-11  1.338
2014-02-12  1.369
2014-02-13  1.340
2014-02-14  1.358
2014-02-17      .
2014-02-18  1.342
2014-02-19  1.369
2014-02-20  1.412
2014-02-21  1.382
2014-02-24  1.382
2014-02-25  1.338
2014-02-26  1.317
2014-02-27  1.287
2014-02-28  1.248
2014-03-03  1.209
2014-03-04  1.284
2014-03-05  1.270
2014-03-06  1.292
2014-03-07  1.320
2014-03-10  1.323
2014-03-11  1.321
2014-03-12  1.303
2014-03-13  1.248
2014-03-14  1.231
2014-03-17  1.260
2014-03-18  1.258
2014-03-19  1.301
2014-03-20  1.327
2014-03-21  1.266
2014-03-24  1.225
2014-03-25  1.231
2014-03-26  1.202
2014-03-27  1.165
2014-03-28  1.210
2014-03-31  1.228
2014-04-01  1.259
2014-04-02  1.299
2014-04-03  1.277
2014-04-04  1.231
2014-04-07  1.215
2014-04-08  1.207
2014-04-09  1.219
2014-04-10  1.156
2014-04-11  1.130
2014-04-14  1.137
2014-04-15  1.125
2014-04-16  1.097
2014-04-17  1.155
2014-04-18      .
2014-04-21  1.146
2014-04-22  1.132
2014-04-23  1.090
2014-04-24  1.078
2014-04-25  1.060
2014-04-28  1.094
2014-04-29  1.132
2014-04-30  1.096
2014-05-01  1.031
2014-05-02  0.997
2014-05-05  1.040
2014-05-06  1.024
2014-05-07  1.053
2014-05-08  1.043
2014-05-09  1.081
2014-05-12  1.121
2014-05-13  1.086
2014-05-14  1.007
2014-05-15  0.953
2014-05-16  0.958
2014-05-19  1.007
2014-05-20  1.011
2014-05-21  1.040
2014-05-22  1.036
2014-05-23  1.006
2014-05-26      .
2014-05-27  0.985
2014-05-28  0.917
2014-05-29  0.917
2014-05-30  0.933
2014-06-02  1.009
2014-06-03  1.077
2014-06-04  1.100
2014-06-05  1.084
2014-06-06  1.080
2014-06-09  1.086
2014-06-10  1.097
2014-06-11  1.101
2014-06-12  1.065
2014-06-13  1.068
2014-06-16  1.043
2014-06-17  1.067
2014-06-18  1.039
2014-06-19  1.045
2014-06-20  1.028
2014-06-23  1.022
2014-06-24  0.975
2014-06-25  0.952
2014-06-26  0.923
2014-06-27  0.937
2014-06-30  0.916
2014-07-01  0.980
2014-07-02  1.045
2014-07-03  1.035
2014-07-04      .
2014-07-07  1.003
2014-07-08  0.955
2014-07-09  0.914
2014-07-10  0.918
2014-07-11  0.900
2014-07-14  0.924
2014-07-15  0.932
2014-07-16  0.931
2014-07-17  0.873
2014-07-18  0.876
2014-07-21  0.848
2014-07-22  0.844
2014-07-23  0.855
2014-07-24  0.876
2014-07-25  0.815
2014-07-28  0.837
2014-07-29  0.800
2014-07-30  0.882
2014-07-31  0.876
2014-08-01  0.872
2014-08-04  0.876
2014-08-05  0.866
2014-08-06  0.869
2014-08-07  0.828
2014-08-08  0.836
2014-08-11  0.847
2014-08-12  0.882
2014-08-13  0.869
2014-08-14  0.819
2014-08-15  0.779
2014-08-18  0.832
2014-08-19  0.868
2014-08-20  0.877
2014-08-21  0.846
2014-08-22  0.823
2014-08-25  0.800
2014-08-26  0.818
2014-08-27  0.781
2014-08-28  0.749
2014-08-29  0.780
2014-09-01      .
2014-09-02  0.841
2014-09-03  0.826
2014-09-04  0.875
2014-09-05  0.907
2014-09-08  0.905
2014-09-09  0.920
2014-09-10  0.971
2014-09-11  0.940
2014-09-12  1.041
2014-09-15  1.029
2014-09-16  1.050
2014-09-17  1.080
2014-09-18  1.115
2014-09-19  1.065
2014-09-22  1.077
2014-09-23  1.036
2014-09-24  1.041
2014-09-25  0.998
2014-09-26  1.032
2014-09-29  1.024
2014-09-30  1.050
2014-10-01  0.950
2014-10-02  0.979
2014-10-03  0.984
2014-10-06  0.996
2014-10-07  0.944
2014-10-08  0.915
2014-10-09  0.897
2014-10-10  0.880
2014-10-13      .
2014-10-14  0.827
2014-10-15  0.788
2014-10-16  0.826
2014-10-17  0.834
2014-10-20  0.844
2014-10-21  0.874
2014-10-22  0.881
2014-10-23  0.913
2014-10-24  0.931
2014-10-27  0.915
2014-10-28  0.923
2014-10-29  0.914
2014-10-30  0.899
2014-10-31  0.917
2014-11-03  0.925
2014-11-04  0.914
2014-11-05  0.911
2014-11-06  0.928
2014-11-07  0.881
2014-11-10  0.917
2014-11-11      .
2014-11-12  0.933
2014-11-13  0.949
2014-11-14  0.922
2014-11-17  0.959
2014-11-18  0.957
2014-11-19  1.000
2014-11-20  0.980
2014-11-21  0.940
2014-11-24  0.930
2014-11-25  0.890
2014-11-26  0.884
2014-11-27      .
2014-11-28  0.852
2014-12-01  0.898
2014-12-02  0.953
2014-12-03  0.935
2014-12-04  0.903
2014-12-05  0.923
2014-12-08  0.878
2014-12-09  0.841
2014-12-10  0.826
2014-12-11  0.813
2014-12-12  0.785
2014-12-15  0.780
2014-12-16  0.719
2014-12-17  0.756
2014-12-18  0.850
2014-12-19  0.798
2014-12-22  0.767
2014-12-23  0.859
2014-12-24  0.857
2014-12-25      .
2014-12-26  0.839
2014-12-29  0.821
2014-12-30  0.825
2014-12-31  0.783
2015-01-01      .
2015-01-02  0.783
2015-01-05  0.664
2015-01-06  0.629
2015-01-07  0.621
2015-01-08  0.683
2015-01-09  0.662
2015-01-12  0.639
2015-01-13  0.670
2015-01-14  0.617
2015-01-15  0.573
2015-01-16  0.606
2015-01-19      .
2015-01-20  0.586
2015-01-21  0.645
2015-01-22  0.662
2015-01-23  0.585
2015-01-26  0.595
2015-01-27  0.597
2015-01-28  0.516
2015-01-29  0.531
2015-01-30  0.473
2015-02-02  0.483
2015-02-03  0.576
2015-02-04  0.550
2015-02-05  0.583
2015-02-06  0.637
2015-02-09  0.622
2015-02-10  0.677
2015-02-11  0.689
2015-02-12  0.730
2015-02-13  0.759
2015-02-16      .
2015-02-17  0.836
2015-02-18  0.757
2015-02-19  0.770
2015-02-20  0.776
2015-02-23  0.715
2015-02-24  0.662
2015-02-25  0.636
2015-02-26  0.647
2015-02-27  0.619
2015-03-02  0.691
2015-03-03  0.686
2015-03-04  0.682
2015-03-05  0.689
2015-03-06  0.806
2015-03-09  0.820
2015-03-10  0.787
2015-03-11  0.764
2015-03-12  0.787
2015-03-13  0.822
2015-03-16  0.826
2015-03-17  0.773
2015-03-18  0.622
2015-03-19  0.602
2015-03-20  0.572
2015-03-23  0.576
2015-03-24  0.516
2015-03-25  0.527
2015-03-26  0.621
2015-03-27  0.594
2015-03-30  0.645
2015-03-31  0.644
2015-04-01  0.552
2015-04-02  0.592
2015-04-03  0.535
2015-04-06  0.616
2015-04-07  0.572
2015-04-08  0.575
2015-04-09  0.629
2015-04-10  0.631
2015-04-13  0.642
2015-04-14  0.617
2015-04-15  0.602
2015-04-16  0.584
2015-04-17  0.500
2015-04-20  0.558
2015-04-21  0.589
2015-04-22  0.651
2015-04-23  0.625
2015-04-24  0.601
2015-04-27  0.586
2015-04-28  0.655
2015-04-29  0.696
2015-04-30  0.686
2015-05-01  0.721
2015-05-04  0.799
2015-05-05  0.819
2015-05-06  0.908
2015-05-07  0.848
2015-05-08  0.842
2015-05-11  0.956
2015-05-12  0.938
2015-05-13  0.986
2015-05-14  0.989
2015-05-15  0.884
2015-05-18  0.967
2015-05-19  0.999
2015-05-20  0.992
2015-05-21  0.948
2015-05-22  0.941
2015-05-25      .
2015-05-26  0.878
2015-05-27  0.896
2015-05-28  0.916
2015-05-29  0.860
2015-06-01  0.970
2015-06-02  1.025
2015-06-03  1.099
2015-06-04  1.037
2015-06-05  1.084
2015-06-08  1.079
2015-06-09  1.120
2015-06-10  1.175
2015-06-11  1.102
2015-06-12  1.099
2015-06-15  1.061
2015-06-16  0.991
2015-06-17  1.010
2015-06-18  1.081
2015-06-19  1.014
2015-06-22  1.065
2015-06-23  1.104
2015-06-24  1.061
2015-06-25  1.072
2015-06-26  1.148
2015-06-29  1.043
2015-06-30  1.036
2015-07-01  1.113
2015-07-02  1.103
2015-07-03      .
2015-07-06  0.999
2015-07-07  0.949
2015-07-08  0.959
2015-07-09  1.057
2015-07-10  1.135
2015-07-13  1.139
2015-07-14  1.133
2015-07-15  1.094
2015-07-16  1.081
2015-07-17  1.060
2015-07-20  1.086
2015-07-21  1.065
2015-07-22  1.036
2015-07-23  0.996
2015-07-24  1.009
2015-07-27  0.997
2015-07-28  1.010
2015-07-29  1.028
2015-07-30  0.999
2015-07-31  0.991
2015-08-03  0.968
2015-08-04  0.998
2015-08-05  1.060
2015-08-06  1.047
2015-08-07  0.982
2015-08-10  1.028
2015-08-11  0.967
2015-08-12  0.992
2015-08-13  1.025
2015-08-14  1.007
2015-08-17  0.989
2015-08-18  1.054
2015-08-19  1.034
2015-08-20  0.981
2015-08-21  1.006
2015-08-24  1.030
2015-08-25  1.103
2015-08-26  1.163
2015-08-27  1.084
2015-08-28  1.068
2015-08-31  1.100
2015-09-01  1.127
2015-09-02  1.168
2015-09-03  1.172
2015-09-04  1.135
2015-09-07      .
2015-09-08  1.200
2015-09-09  1.156
2015-09-10  1.168
2015-09-11  1.133
2015-09-14  1.151
2015-09-15  1.252
2015-09-16  1.277
2015-09-17  1.224
2015-09-18  1.150
2015-09-21  1.268
2015-09-22  1.206
2015-09-23  1.202
2015-09-24  1.195
2015-09-25  1.271
2015-09-28  1.231
2015-09-29  1.238
2015-09-30  1.245
2015-10-01  1.192
2015-10-02  1.139
2015-10-05  1.183
2015-10-06  1.154
2015-10-07  1.148
2015-10-08  1.176
2015-10-09  1.188
2015-10-12      .
2015-10-13  1.176
2015-10-14  1.142
2015-10-15  1.168
2015-10-16  1.189
2015-10-19  1.212
2015-10-20  1.218
2015-10-21  1.193
2015-10-22  1.152
2015-10-23  1.146
2015-10-26  1.139
2015-10-27  1.131
2015-10-28  1.156
2015-10-29  1.201
2015-10-30  1.170
2015-11-02  1.167
2015-11-03  1.198
2015-11-04  1.200
2015-11-05  1.237
2015-11-06  1.277
2015-11-09  1.269
2015-11-10  1.269
2015-11-11      .
2015-11-12  1.274
2015-11-13  1.265
2015-11-16  1.288
2015-11-17  1.249
2015-11-18  1.233
2015-11-19  1.186
2015-11-20  1.177
2015-11-23  1.159
2015-11-24  1.163
2015-11-25  1.156
2015-11-26      .
2015-11-27  1.164
2015-11-30  1.157
