Title:               5-Year 0-1/8% Treasury Inflation-Indexed Note, Due 4/15/2018©
Series ID:           DTP5A18
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2013-04-24 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Yield to maturity on accrued principal.
                     Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2013-04-24  -1.377
2013-04-25  -1.440
2013-04-26  -1.450
2013-04-29  -1.446
2013-04-30  -1.402
2013-05-01  -1.351
2013-05-02  -1.369
2013-05-03  -1.354
2013-05-06  -1.332
2013-05-07  -1.341
2013-05-08  -1.323
2013-05-09  -1.303
2013-05-10  -1.259
2013-05-13  -1.245
2013-05-14  -1.222
2013-05-15  -1.219
2013-05-16  -1.235
2013-05-17  -1.191
2013-05-20  -1.188
2013-05-21  -1.190
2013-05-22  -1.104
2013-05-23  -1.063
2013-05-24  -1.072
2013-05-27       .
2013-05-28  -1.007
2013-05-29  -0.936
2013-05-30  -0.872
2013-05-31  -0.864
2013-06-03  -0.897
2013-06-04  -0.911
2013-06-05  -0.911
2013-06-06  -0.892
2013-06-07  -0.836
2013-06-10  -0.764
2013-06-11  -0.745
2013-06-12  -0.709
2013-06-13  -0.725
2013-06-14  -0.825
2013-06-17  -0.788
2013-06-18  -0.826
2013-06-19  -0.654
2013-06-20  -0.470
2013-06-21  -0.289
2013-06-24  -0.198
2013-06-25  -0.199
2013-06-26  -0.251
2013-06-27  -0.424
2013-06-28  -0.424
2013-07-01  -0.454
2013-07-02  -0.505
2013-07-03  -0.480
2013-07-04       .
2013-07-05  -0.360
2013-07-08  -0.444
2013-07-09  -0.458
2013-07-10  -0.433
2013-07-11  -0.505
2013-07-12  -0.481
2013-07-15  -0.537
2013-07-16  -0.601
2013-07-17  -0.658
2013-07-18  -0.636
2013-07-19  -0.695
2013-07-22  -0.677
2013-07-23  -0.646
2013-07-24  -0.539
2013-07-25  -0.492
2013-07-26  -0.557
2013-07-29  -0.535
2013-07-30  -0.527
2013-07-31  -0.571
2013-08-01  -0.548
2013-08-02  -0.658
2013-08-05  -0.630
2013-08-06  -0.643
2013-08-07  -0.670
2013-08-08  -0.650
2013-08-09  -0.657
2013-08-12  -0.633
2013-08-13  -0.539
2013-08-14  -0.501
2013-08-15  -0.403
2013-08-16  -0.315
2013-08-19  -0.243
2013-08-20  -0.334
2013-08-21  -0.273
2013-08-22  -0.168
2013-08-23  -0.258
2013-08-26  -0.322
2013-08-27  -0.404
2013-08-28  -0.362
2013-08-29  -0.333
2013-08-30  -0.300
2013-09-02       .
2013-09-03  -0.239
2013-09-04  -0.134
2013-09-05  -0.022
2013-09-06  -0.096
2013-09-09  -0.142
2013-09-10  -0.089
2013-09-11  -0.191
2013-09-12  -0.207
2013-09-13  -0.211
2013-09-16  -0.291
2013-09-17  -0.332
2013-09-18  -0.581
2013-09-19  -0.525
2013-09-20  -0.533
2013-09-23  -0.550
2013-09-24  -0.528
2013-09-25  -0.561
2013-09-26  -0.548
2013-09-27  -0.559
2013-09-30  -0.549
2013-10-01  -0.531
2013-10-02  -0.593
2013-10-03  -0.613
2013-10-04  -0.586
2013-10-07  -0.576
2013-10-08  -0.534
2013-10-09  -0.542
2013-10-10  -0.587
2013-10-11  -0.578
2013-10-14       .
2013-10-15  -0.567
2013-10-16  -0.601
