Title:               10-Year 1-3/8% Treasury Inflation-Indexed Note, Due 1/15/2020©
2012-02-03  -0.630
2012-02-10  -0.594
2012-02-17  -0.626
2012-02-24  -0.664
2012-03-02  -0.672
2012-03-09  -0.617
2012-03-16  -0.546
2012-03-23  -0.471
2012-03-30  -0.521
2012-04-06  -0.513
2012-04-13  -0.644
2012-04-20  -0.671
2012-04-27  -0.706
2012-05-04  -0.738
2012-05-11  -0.730
2012-05-18  -0.773
2012-05-25  -0.775
2012-06-01  -0.822
2012-06-08  -0.837
2012-06-15  -0.821
2012-06-22  -0.811
2012-06-29  -0.757
2012-07-06  -0.810
2012-07-13  -0.878
2012-07-20  -0.908
2012-07-27  -0.905
2012-08-03  -0.942
2012-08-10  -0.918
2012-08-17  -0.793
2012-08-24  -0.841
2012-08-31  -0.982
2012-09-07  -1.022
2012-09-14  -1.092
2012-09-21  -1.169
2012-09-28  -1.205
2012-10-05  -1.283
2012-10-12  -1.246
2012-10-19  -1.156
2012-10-26  -1.108
2012-11-02  -1.174
2012-11-09  -1.196
2012-11-16  -1.197
2012-11-23  -1.129
2012-11-30  -1.171
2012-12-07  -1.267
2012-12-14  -1.235
2012-12-21  -1.158
2012-12-28  -1.183
2013-01-04  -1.100
2013-01-11  -1.136
2013-01-18  -1.186
2013-01-25  -1.180
2013-02-01  -1.148
2013-02-08  -1.199
2013-02-15  -1.180
2013-02-22  -1.173
2013-03-01  -1.271
2013-03-08  -1.259
2013-03-15  -1.215
2013-03-22  -1.286
2013-03-29  -1.311
2013-04-05  -1.361
2013-04-12  -1.328
2013-04-19  -1.266
2013-04-26  -1.276
2013-05-03  -1.227
2013-05-10  -1.099
2013-05-17  -0.985
2013-05-24  -0.872
2013-05-31  -0.659
2013-06-07  -0.616
2013-06-14  -0.412
2013-06-21  -0.235
2013-06-28   0.089
2013-07-05  -0.028
2013-07-12   0.008
2013-07-19  -0.201
2013-07-26  -0.185
2013-08-02  -0.141
2013-08-09  -0.220
2013-08-16  -0.061
2013-08-23   0.171
2013-08-30   0.079
2013-09-06   0.280
2013-09-13   0.250
2013-09-20  -0.036
2013-09-27  -0.180
2013-10-04  -0.190
2013-10-11  -0.163
2013-10-18  -0.194
2013-10-25  -0.283
2013-11-01  -0.269
2013-11-08  -0.167
2013-11-15  -0.172
2013-11-22  -0.195
2013-11-29  -0.171
2013-12-06  -0.022
2013-12-13   0.024
2013-12-20   0.031
2013-12-27   0.127
2014-01-03   0.095
2014-01-10   0.008
2014-01-17  -0.058
2014-01-24  -0.073
2014-01-31  -0.162
2014-02-07  -0.237
2014-02-14  -0.215
2014-02-21  -0.183
2014-02-28  -0.234
2014-03-07  -0.248
2014-03-14  -0.229
2014-03-21  -0.128
2014-03-28  -0.046
2014-04-04  -0.008
2014-04-11  -0.102
2014-04-18  -0.129
2014-04-25  -0.137
2014-05-02  -0.157
2014-05-09  -0.180
2014-05-16  -0.230
2014-05-23  -0.298
2014-05-30  -0.358
2014-06-06  -0.209
2014-06-13  -0.193
2014-06-20  -0.222
2014-06-27  -0.333
2014-07-04  -0.314
2014-07-11  -0.320
2014-07-18  -0.297
2014-07-25  -0.298
2014-08-01  -0.265
2014-08-08  -0.284
2014-08-15  -0.314
2014-08-22  -0.233
2014-08-29  -0.193
2014-09-05  -0.135
2014-09-12  -0.010
2014-09-19   0.100
2014-09-26   0.142
2014-10-03   0.104
2014-10-10   0.012
2014-10-17  -0.107
2014-10-24  -0.064
2014-10-31   0.014
2014-11-07   0.023
2014-11-14   0.021
2014-11-21   0.068
2014-11-28   0.011
2014-12-05   0.125
2014-12-12   0.215
2014-12-19   0.292
2014-12-26   0.371
2015-01-02   0.347
2015-01-09   0.216
2015-01-16   0.031
2015-01-23  -0.028
2015-01-30  -0.192
2015-02-06  -0.291
2015-02-13  -0.076
2015-02-20  -0.036
2015-02-27  -0.162
2015-03-06  -0.169
2015-03-13  -0.036
2015-03-20  -0.119
2015-03-27  -0.308
2015-04-03  -0.408
2015-04-10  -0.437
2015-04-17  -0.459
2015-04-24  -0.481
2015-05-01  -0.440
2015-05-08  -0.309
2015-05-15  -0.271
2015-05-22  -0.254
2015-05-29  -0.229
2015-06-05  -0.126
2015-06-12  -0.079
2015-06-19  -0.186
2015-06-26  -0.144
2015-07-03  -0.169
2015-07-10  -0.198
2015-07-17  -0.062
2015-07-24   0.015
2015-07-31   0.034
2015-08-07   0.124
2015-08-14   0.116
2015-08-21   0.181
2015-08-28   0.146
2015-09-04   0.142
2015-09-11   0.197
2015-09-18   0.190
2015-09-25   0.174
2015-10-02   0.155
2015-10-09   0.014
2015-10-16   0.036
2015-10-23   0.099
2015-10-30   0.170
2015-11-06   0.257
2015-11-13   0.323
2015-11-20   0.286
2015-11-27   0.209
2015-12-04   0.223
2015-12-11   0.282
2015-12-18   0.389
2015-12-25   0.373
2016-01-01   0.369
2016-01-08   0.260
2016-01-15   0.209
2016-01-22   0.211
2016-01-29   0.102
2016-02-05   0.021
2016-02-12   0.064
2016-02-19   0.063
2016-02-26  -0.084
2016-03-04  -0.154
2016-03-11  -0.124
2016-03-18  -0.187
2016-03-25  -0.279
2016-04-01  -0.402
2016-04-08  -0.472
2016-04-15  -0.414
2016-04-22  -0.370
2016-04-29  -0.410
2016-05-06  -0.446
2016-05-13  -0.467
2016-05-20  -0.366
2016-05-27  -0.313
2016-06-03  -0.325
2016-06-10  -0.481
2016-06-17  -0.492
2016-06-24  -0.413
2016-07-01  -0.509
2016-07-08  -0.594
2016-07-15  -0.505
2016-07-22  -0.429
2016-07-29  -0.363
2016-08-05  -0.347
2016-08-12  -0.329
2016-08-19  -0.320
2016-08-26  -0.318
2016-09-02  -0.226
2016-09-09  -0.291
2016-09-16  -0.278
2016-09-23  -0.354
2016-09-30  -0.479
2016-10-07  -0.452
2016-10-14  -0.453
2016-10-21  -0.536
2016-10-28  -0.498
2016-11-04  -0.515
2016-11-11  -0.455
2016-11-18  -0.260
2016-11-25  -0.230
2016-12-02  -0.227
2016-12-09  -0.292
2016-12-16  -0.174
2016-12-23  -0.158
2016-12-30  -0.279
2017-01-06  -0.366
