Title:               10-Year 0-1/8% Treasury Inflation-Indexed Note, Due 1/15/2022©
Series ID:           DTP10J22
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2012-01-20 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     
                     Averages of business days. Yield to maturity on accrued principal.
                     
                     Calculated from data provided by the Wall Street Journal.
                     
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2012-01-20  -0.015
2012-01-23   0.022
2012-01-24  -0.029
2012-01-25  -0.112
2012-01-26  -0.181
2012-01-27  -0.208
2012-01-30  -0.263
2012-01-31  -0.304
2012-02-01  -0.283
2012-02-02  -0.325
2012-02-03  -0.227
2012-02-06  -0.283
2012-02-07  -0.239
2012-02-08  -0.231
2012-02-09  -0.195
2012-02-10  -0.251
2012-02-13  -0.255
2012-02-14  -0.285
2012-02-15  -0.285
2012-02-16  -0.263
2012-02-17  -0.254
2012-02-20       .
2012-02-21  -0.258
2012-02-22  -0.303
2012-02-23  -0.334
2012-02-24  -0.313
2012-02-27  -0.348
2012-02-28  -0.343
2012-02-29  -0.313
2012-03-01  -0.253
2012-03-02  -0.260
2012-03-05  -0.213
2012-03-06  -0.244
2012-03-07  -0.242
2012-03-08  -0.246
2012-03-09  -0.260
2012-03-12  -0.266
2012-03-13  -0.236
2012-03-14  -0.114
2012-03-15  -0.116
2012-03-16  -0.118
2012-03-19  -0.056
2012-03-20  -0.060
2012-03-21  -0.109
2012-03-22  -0.111
2012-03-23  -0.142
2012-03-26  -0.118
2012-03-27  -0.150
2012-03-28  -0.133
2012-03-29  -0.164
2012-03-30  -0.124
2012-04-02  -0.182
2012-04-03  -0.098
2012-04-04  -0.071
2012-04-05  -0.123
2012-04-06  -0.192
2012-04-09  -0.196
2012-04-10  -0.272
2012-04-11  -0.283
2012-04-12  -0.266
2012-04-13  -0.284
2012-04-16  -0.296
2012-04-17  -0.310
2012-04-18  -0.293
2012-04-19  -0.262
2012-04-20  -0.282
2012-04-23  -0.308
2012-04-24  -0.305
2012-04-25  -0.293
2012-04-26  -0.329
2012-04-27  -0.340
2012-04-30  -0.356
2012-05-01  -0.331
2012-05-02  -0.358
2012-05-03  -0.338
2012-05-04  -0.339
2012-05-07  -0.329
2012-05-08  -0.349
2012-05-09  -0.342
2012-05-10  -0.334
2012-05-11  -0.345
2012-05-14  -0.397
2012-05-15  -0.416
2012-05-16  -0.374
2012-05-17  -0.432
2012-05-18  -0.466
2012-05-21  -0.470
2012-05-22  -0.430
2012-05-23  -0.453
2012-05-24  -0.430
2012-05-25  -0.437
2012-05-28       .
2012-05-29  -0.416
2012-05-30  -0.485
2012-05-31  -0.553
2012-06-01  -0.622
2012-06-04  -0.583
2012-06-05  -0.599
2012-06-06  -0.544
2012-06-07  -0.522
2012-06-08  -0.539
2012-06-11  -0.557
2012-06-12  -0.502
2012-06-13  -0.549
2012-06-14  -0.518
2012-06-15  -0.579
2012-06-18  -0.566
2012-06-19  -0.570
2012-06-20  -0.560
2012-06-21  -0.500
2012-06-22  -0.449
2012-06-25  -0.502
2012-06-26  -0.492
2012-06-27  -0.500
2012-06-28  -0.520
2012-06-29  -0.479
2012-07-02  -0.539
2012-07-03  -0.516
2012-07-04       .
2012-07-05  -0.549
2012-07-06  -0.574
2012-07-09  -0.603
2012-07-10  -0.629
2012-07-11  -0.619
2012-07-12  -0.627
2012-07-13  -0.624
2012-07-16  -0.649
2012-07-17  -0.629
2012-07-18  -0.658
2012-07-19  -0.646
2012-07-20  -0.692
2012-07-23  -0.695
2012-07-24  -0.688
2012-07-25  -0.680
2012-07-26  -0.660
2012-07-27  -0.605
2012-07-30  -0.654
2012-07-31  -0.709
2012-08-01  -0.673
2012-08-02  -0.703
2012-08-03  -0.671
2012-08-06  -0.693
2012-08-07  -0.671
2012-08-08  -0.631
2012-08-09  -0.609
2012-08-10  -0.622
2012-08-13  -0.609
2012-08-14  -0.561
2012-08-15  -0.473
2012-08-16  -0.454
2012-08-17  -0.453
2012-08-20  -0.459
2012-08-21  -0.480
2012-08-22  -0.578
2012-08-23  -0.658
2012-08-24  -0.642
2012-08-27  -0.681
2012-08-28  -0.713
2012-08-29  -0.680
2012-08-30  -0.671
2012-08-31  -0.721
2012-09-03       .
2012-09-04  -0.718
2012-09-05  -0.730
2012-09-06  -0.674
2012-09-07  -0.732
2012-09-10  -0.723
2012-09-11  -0.715
2012-09-12  -0.659
2012-09-13  -0.757
2012-09-14  -0.832
2012-09-17  -0.787
2012-09-18  -0.788
2012-09-19  -0.805
2012-09-20  -0.758
2012-09-21  -0.769
2012-09-24  -0.774
2012-09-25  -0.809
2012-09-26  -0.851
2012-09-27  -0.840
2012-09-28  -0.835
2012-10-01  -0.840
2012-10-02  -0.907
2012-10-03  -0.900
2012-10-04  -0.937
2012-10-05  -0.890
2012-10-08       .
2012-10-09  -0.879
2012-10-10  -0.864
2012-10-11  -0.846
2012-10-12  -0.843
2012-10-15  -0.856
2012-10-16  -0.792
2012-10-17  -0.734
2012-10-18  -0.737
2012-10-19  -0.784
2012-10-22  -0.779
2012-10-23  -0.782
2012-10-24  -0.757
2012-10-25  -0.714
2012-10-26  -0.766
2012-10-29  -0.803
2012-10-30       .
2012-10-31  -0.864
2012-11-01  -0.848
2012-11-02  -0.814
2012-11-05  -0.835
2012-11-06  -0.806
2012-11-07  -0.877
2012-11-08  -0.929
2012-11-09  -0.906
2012-11-12       .
2012-11-13  -0.915
2012-11-14  -0.899
2012-11-15  -0.872
2012-11-16  -0.892
2012-11-19  -0.870
2012-11-20  -0.829
2012-11-21  -0.796
2012-11-22       .
2012-11-23  -0.793
2012-11-26  -0.820
2012-11-27  -0.835
2012-11-28  -0.855
2012-11-29  -0.881
2012-11-30  -0.909
2012-12-03  -0.906
2012-12-04  -0.926
2012-12-05  -0.955
2012-12-06  -0.980
2012-12-07  -0.963
2012-12-10  -0.979
2012-12-11  -0.947
2012-12-12  -0.913
2012-12-13  -0.846
2012-12-14  -0.851
2012-12-17  -0.822
2012-12-18  -0.785
2012-12-19  -0.793
2012-12-20  -0.800
2012-12-21  -0.834
2012-12-24  -0.817
2012-12-25       .
2012-12-26  -0.837
2012-12-27  -0.852
2012-12-28  -0.841
2012-12-31  -0.806
2013-01-01       .
2013-01-02  -0.755
2013-01-03  -0.684
2013-01-04  -0.674
2013-01-07  -0.729
2013-01-08  -0.743
2013-01-09  -0.783
2013-01-10  -0.737
2013-01-11  -0.760
2013-01-14  -0.782
2013-01-15  -0.808
2013-01-16  -0.792
2013-01-17  -0.771
2013-01-18  -0.798
2013-01-21       .
2013-01-22  -0.802
2013-01-23  -0.797
2013-01-24  -0.815
2013-01-25  -0.736
2013-01-28  -0.729
2013-01-29  -0.728
2013-01-30  -0.721
2013-01-31  -0.770
2013-02-01  -0.749
2013-02-04  -0.783
2013-02-05  -0.741
2013-02-06  -0.776
2013-02-07  -0.778
2013-02-08  -0.770
2013-02-11  -0.782
2013-02-12  -0.761
2013-02-13  -0.738
2013-02-14  -0.761
2013-02-15  -0.725
2013-02-18       .
2013-02-19  -0.711
2013-02-20  -0.728
2013-02-21  -0.735
2013-02-22  -0.759
2013-02-25  -0.815
2013-02-26  -0.814
2013-02-27  -0.808
2013-02-28  -0.840
2013-03-01  -0.865
2013-03-04  -0.851
2013-03-05  -0.859
2013-03-06  -0.821
2013-03-07  -0.777
2013-03-08  -0.716
2013-03-11  -0.715
2013-03-12  -0.742
2013-03-13  -0.744
2013-03-14  -0.765
2013-03-15  -0.777
2013-03-18  -0.814
2013-03-19  -0.831
2013-03-20  -0.814
2013-03-21  -0.808
2013-03-22  -0.823
2013-03-25  -0.817
2013-03-26  -0.827
2013-03-27  -0.857
2013-03-28  -0.865
2013-03-29       .
2013-04-01  -0.876
2013-04-02  -0.864
2013-04-03  -0.877
2013-04-04  -0.924
2013-04-05  -0.970
2013-04-08  -0.931
2013-04-09  -0.895
2013-04-10  -0.828
2013-04-11  -0.875
2013-04-12  -0.917
2013-04-15  -0.904
2013-04-16  -0.890
2013-04-17  -0.864
2013-04-18  -0.775
2013-04-19  -0.809
2013-04-22  -0.844
2013-04-23  -0.862
2013-04-24  -0.872
2013-04-25  -0.896
2013-04-26  -0.912
2013-04-29  -0.897
2013-04-30  -0.862
2013-05-01  -0.850
2013-05-02  -0.840
2013-05-03  -0.768
2013-05-06  -0.725
2013-05-07  -0.722
2013-05-08  -0.713
2013-05-09  -0.715
2013-05-10  -0.668
2013-05-13  -0.646
2013-05-14  -0.603
2013-05-15  -0.582
2013-05-16  -0.631
2013-05-17  -0.548
2013-05-20  -0.542
2013-05-21  -0.564
2013-05-22  -0.460
2013-05-23  -0.450
2013-05-24  -0.459
2013-05-27       .
2013-05-28  -0.360
2013-05-29  -0.303
2013-05-30  -0.247
2013-05-31  -0.226
2013-06-03  -0.265
2013-06-04  -0.265
2013-06-05  -0.263
2013-06-06  -0.254
2013-06-07  -0.183
2013-06-10  -0.094
2013-06-11  -0.065
2013-06-12   0.016
2013-06-13  -0.023
2013-06-14  -0.081
2013-06-17  -0.040
2013-06-18  -0.065
2013-06-19   0.082
2013-06-20   0.255
2013-06-21   0.405
2013-06-24   0.522
2013-06-25   0.536
2013-06-26   0.477
2013-06-27   0.341
2013-06-28   0.353
2013-07-01   0.339
2013-07-02   0.264
2013-07-03   0.314
2013-07-04       .
2013-07-05   0.482
2013-07-08   0.414
2013-07-09   0.412
2013-07-10   0.471
2013-07-11   0.393
2013-07-12   0.378
2013-07-15   0.294
2013-07-16   0.221
2013-07-17   0.177
2013-07-18   0.185
2013-07-19   0.114
2013-07-22   0.110
2013-07-23   0.154
2013-07-24   0.268
2013-07-25   0.294
2013-07-26   0.249
2013-07-29   0.271
2013-07-30   0.281
2013-07-31   0.233
2013-08-01   0.305
2013-08-02   0.224
2013-08-05   0.251
2013-08-06   0.204
2013-08-07   0.167
2013-08-08   0.159
2013-08-09   0.145
2013-08-12   0.174
2013-08-13   0.295
2013-08-14   0.319
2013-08-15   0.415
2013-08-16   0.500
2013-08-19   0.591
2013-08-20   0.505
2013-08-21   0.556
2013-08-22   0.644
2013-08-23   0.546
2013-08-26   0.505
