Title:               20-Year 2-3/8% Treasury Inflation-Indexed Bond, Due 1/15/2027©
2011-08-26   0.584
2011-08-29   0.657
2011-08-30   0.574
2011-08-31   0.650
2011-09-01   0.571
2011-09-02   0.430
2011-09-05       .
2011-09-06   0.491
2011-09-07   0.544
2011-09-08   0.503
2011-09-09   0.458
2011-09-12   0.481
2011-09-13   0.539
2011-09-14   0.577
2011-09-15   0.605
2011-09-16   0.590
2011-09-19   0.527
2011-09-20   0.533
2011-09-21   0.457
2011-09-22   0.430
2011-09-23   0.511
2011-09-26   0.617
2011-09-27   0.651
2011-09-28   0.613
2011-09-29   0.609
2011-09-30   0.647
2011-10-03   0.484
2011-10-04   0.441
2011-10-05   0.530
2011-10-06   0.537
2011-10-07   0.562
2011-10-10       .
2011-10-11   0.624
2011-10-12   0.687
2011-10-13   0.681
2011-10-14   0.721
2011-10-17   0.664
2011-10-18   0.665
2011-10-19   0.636
2011-10-20   0.607
2011-10-21   0.644
2011-10-24   0.648
2011-10-25   0.525
2011-10-26   0.561
2011-10-27   0.663
2011-10-28   0.607
2011-10-31   0.492
2011-11-01   0.346
2011-11-02   0.338
2011-11-03   0.398
2011-11-04   0.335
2011-11-07   0.269
2011-11-08   0.353
2011-11-09   0.310
2011-11-10   0.369
2011-11-11       .
2011-11-14   0.370
2011-11-15   0.425
2011-11-16   0.422
2011-11-17   0.426
2011-11-18   0.432
2011-11-21   0.436
2011-11-22   0.433
2011-11-23   0.359
2011-11-24       .
2011-11-25   0.400
2011-11-28   0.358
2011-11-29   0.363
2011-11-30   0.408
2011-12-01   0.461
2011-12-02   0.386
2011-12-05   0.391
2011-12-06   0.424
2011-12-07   0.407
2011-12-08   0.456
2011-12-09   0.496
2011-12-12   0.416
2011-12-13   0.360
2011-12-14   0.321
2011-12-15   0.374
2011-12-16   0.348
2011-12-19   0.285
2011-12-20   0.293
2011-12-21   0.309
2011-12-22   0.320
2011-12-23   0.392
2011-12-26       .
2011-12-27   0.381
2011-12-28   0.325
2011-12-29   0.354
2011-12-30   0.339
2012-01-02       .
2012-01-03   0.397
2012-01-04   0.372
2012-01-05   0.335
2012-01-06   0.312
2012-01-09   0.302
2012-01-10   0.325
2012-01-11   0.300
2012-01-12   0.326
2012-01-13   0.263
2012-01-16       .
2012-01-17   0.246
2012-01-18   0.291
2012-01-19   0.313
2012-01-20   0.368
2012-01-23   0.396
2012-01-24   0.389
2012-01-25   0.313
2012-01-26   0.264
2012-01-27   0.247
2012-01-30   0.190
2012-01-31   0.133
2012-02-01   0.166
2012-02-02   0.136
2012-02-03   0.246
2012-02-06   0.193
2012-02-07   0.227
2012-02-08   0.218
2012-02-09   0.272
2012-02-10   0.217
2012-02-13   0.209
2012-02-14   0.172
2012-02-15   0.182
2012-02-16   0.215
2012-02-17   0.248
2012-02-20       .
2012-02-21   0.256
2012-02-22   0.220
2012-02-23   0.203
2012-02-24   0.208
2012-02-27   0.167
2012-02-28   0.165
2012-02-29   0.189
2012-03-01   0.256
2012-03-02   0.256
2012-03-05   0.313
2012-03-06   0.269
2012-03-07   0.271
2012-03-08   0.279
2012-03-09   0.262
2012-03-12   0.251
2012-03-13   0.273
2012-03-14   0.387
2012-03-15   0.360
2012-03-16   0.348
2012-03-19   0.409
2012-03-20   0.402
2012-03-21   0.363
2012-03-22   0.367
2012-03-23   0.326
2012-03-26   0.371
2012-03-27   0.345
2012-03-28   0.341
2012-03-29   0.318
2012-03-30   0.385
2012-04-02   0.326
2012-04-03   0.387
2012-04-04   0.400
2012-04-05   0.353
2012-04-06   0.283
2012-04-09   0.276
2012-04-10   0.203
2012-04-11   0.207
2012-04-12   0.229
2012-04-13   0.199
2012-04-16   0.181
2012-04-17   0.159
2012-04-18   0.165
2012-04-19   0.186
2012-04-20   0.169
2012-04-23   0.141
2012-04-24   0.151
2012-04-25   0.163
2012-04-26   0.125
2012-04-27   0.135
2012-04-30   0.133
2012-05-01   0.170
2012-05-02   0.137
2012-05-03   0.148
2012-05-04   0.134
2012-05-07   0.121
2012-05-08   0.093
2012-05-09   0.104
2012-05-10   0.117
2012-05-11   0.102
2012-05-14   0.047
2012-05-15   0.029
2012-05-16   0.056
2012-05-17  -0.007
2012-05-18  -0.043
2012-05-21  -0.055
2012-05-22  -0.013
2012-05-23  -0.053
2012-05-24  -0.016
2012-05-25  -0.009
2012-05-28       .
2012-05-29   0.019
2012-05-30  -0.044
2012-05-31  -0.096
2012-06-01  -0.208
2012-06-04  -0.196
2012-06-05  -0.204
2012-06-06  -0.146
2012-06-07  -0.100
2012-06-08  -0.092
2012-06-11  -0.111
2012-06-12  -0.064
2012-06-13  -0.099
2012-06-14  -0.072
2012-06-15  -0.122
2012-06-18  -0.117
2012-06-19  -0.104
2012-06-20  -0.101
2012-06-21  -0.063
2012-06-22  -0.008
2012-06-25  -0.062
2012-06-26  -0.052
2012-06-27  -0.064
2012-06-28  -0.081
2012-06-29  -0.003
2012-07-02  -0.081
2012-07-03  -0.060
2012-07-04       .
2012-07-05  -0.092
2012-07-06  -0.119
2012-07-09  -0.155
2012-07-10  -0.195
2012-07-11  -0.189
2012-07-12  -0.203
2012-07-13  -0.195
2012-07-16  -0.223
2012-07-17  -0.187
2012-07-18  -0.201
2012-07-19  -0.184
2012-07-20  -0.240
2012-07-23  -0.242
2012-07-24  -0.250
2012-07-25  -0.239
2012-07-26  -0.220
2012-07-27  -0.148
2012-07-30  -0.200
2012-07-31  -0.239
2012-08-01  -0.213
2012-08-02  -0.253
2012-08-03  -0.197
2012-08-06  -0.219
2012-08-07  -0.188
2012-08-08  -0.150
2012-08-09  -0.125
2012-08-10  -0.126
2012-08-13  -0.114
2012-08-14  -0.055
2012-08-15   0.035
2012-08-16   0.063
2012-08-17   0.063
2012-08-20   0.055
2012-08-21   0.037
2012-08-22  -0.048
2012-08-23  -0.109
2012-08-24  -0.107
2012-08-27  -0.142
2012-08-28  -0.175
2012-08-29  -0.149
2012-08-30  -0.136
2012-08-31  -0.173
2012-09-03       .
2012-09-04  -0.175
2012-09-05  -0.186
2012-09-06  -0.125
2012-09-07  -0.166
2012-09-10  -0.161
2012-09-11  -0.161
2012-09-12  -0.099
2012-09-13  -0.177
2012-09-14  -0.249
2012-09-17  -0.210
2012-09-18  -0.211
2012-09-19  -0.244
2012-09-20  -0.214
2012-09-21  -0.215
2012-09-24  -0.222
2012-09-25  -0.254
2012-09-26  -0.310
2012-09-27  -0.283
2012-09-28  -0.265
2012-10-01  -0.283
2012-10-02  -0.360
2012-10-03  -0.356
2012-10-04  -0.376
2012-10-05  -0.329
2012-10-08       .
2012-10-09  -0.325
2012-10-10  -0.319
2012-10-11  -0.312
2012-10-12  -0.302
2012-10-15  -0.305
2012-10-16  -0.234
2012-10-17  -0.174
2012-10-18  -0.180
2012-10-19  -0.250
2012-10-22  -0.248
2012-10-23  -0.263
2012-10-24  -0.251
2012-10-25  -0.212
2012-10-26  -0.263
2012-10-29  -0.312
2012-10-30       .
2012-10-31  -0.361
2012-11-01  -0.335
2012-11-02  -0.306
2012-11-05  -0.329
2012-11-06  -0.298
2012-11-07  -0.376
2012-11-08  -0.431
2012-11-09  -0.406
2012-11-12       .
2012-11-13  -0.412
2012-11-14  -0.397
2012-11-15  -0.379
2012-11-16  -0.385
2012-11-19  -0.353
2012-11-20  -0.309
2012-11-21  -0.277
2012-11-22       .
2012-11-23  -0.273
2012-11-26  -0.292
2012-11-27  -0.306
2012-11-28  -0.319
2012-11-29  -0.335
2012-11-30  -0.372
2012-12-03  -0.375
2012-12-04  -0.402
2012-12-05  -0.424
2012-12-06  -0.448
2012-12-07  -0.430
2012-12-10  -0.456
2012-12-11  -0.434
2012-12-12  -0.393
2012-12-13  -0.339
2012-12-14  -0.359
2012-12-17  -0.316
2012-12-18  -0.263
2012-12-19  -0.279
2012-12-20  -0.289
2012-12-21  -0.334
2012-12-24  -0.318
2012-12-25       .
2012-12-26  -0.334
2012-12-27  -0.353
2012-12-28  -0.337
2012-12-31  -0.286
2013-01-01       .
2013-01-02  -0.231
2013-01-03  -0.152
2013-01-04  -0.153
2013-01-07  -0.200
2013-01-08  -0.219
2013-01-09  -0.253
2013-01-10  -0.210
2013-01-11  -0.228
2013-01-14  -0.237
2013-01-15  -0.256
2013-01-16  -0.250
2013-01-17  -0.240
2013-01-18  -0.264
2013-01-21       .
2013-01-22  -0.267
2013-01-23  -0.264
2013-01-24  -0.265
2013-01-25  -0.185
2013-01-28  -0.175
2013-01-29  -0.157
2013-01-30  -0.125
2013-01-31  -0.180
2013-02-01  -0.138
2013-02-04  -0.176
2013-02-05  -0.131
2013-02-06  -0.166
2013-02-07  -0.173
2013-02-08  -0.155
2013-02-11  -0.161
2013-02-12  -0.133
2013-02-13  -0.102
2013-02-14  -0.127
2013-02-15  -0.098
2013-02-18       .
2013-02-19  -0.085
2013-02-20  -0.097
2013-02-21  -0.102
2013-02-22  -0.127
2013-02-25  -0.177
2013-02-26  -0.181
2013-02-27  -0.174
2013-02-28  -0.196
2013-03-01  -0.221
2013-03-04  -0.214
2013-03-05  -0.220
2013-03-06  -0.181
2013-03-07  -0.144
2013-03-08  -0.087
2013-03-11  -0.086
2013-03-12  -0.112
2013-03-13  -0.116
2013-03-14  -0.130
2013-03-15  -0.138
2013-03-18  -0.181
2013-03-19  -0.211
2013-03-20  -0.183
2013-03-21  -0.186
2013-03-22  -0.200
2013-03-25  -0.190
2013-03-26  -0.197
2013-03-27  -0.230
2013-03-28  -0.232
2013-03-29       .
2013-04-01  -0.243
2013-04-02  -0.225
2013-04-03  -0.252
2013-04-04  -0.323
2013-04-05  -0.405
2013-04-08  -0.362
2013-04-09  -0.319
2013-04-10  -0.252
2013-04-11  -0.300
2013-04-12  -0.352
2013-04-15  -0.364
2013-04-16  -0.339
2013-04-17  -0.335
2013-04-18  -0.273
2013-04-19  -0.314
2013-04-22  -0.338
2013-04-23  -0.343
2013-04-24  -0.351
2013-04-25  -0.366
2013-04-26  -0.395
2013-04-29  -0.372
2013-04-30  -0.343
2013-05-01  -0.349
2013-05-02  -0.338
2013-05-03  -0.240
2013-05-06  -0.196
2013-05-07  -0.188
2013-05-08  -0.176
2013-05-09  -0.157
2013-05-10  -0.108
2013-05-13  -0.086
2013-05-14  -0.048
2013-05-15  -0.031
2013-05-16  -0.082
2013-05-17  -0.002
2013-05-20   0.024
2013-05-21   0.002
2013-05-22   0.104
2013-05-23   0.109
2013-05-24   0.078
2013-05-27       .
2013-05-28   0.182
2013-05-29   0.216
2013-05-30   0.268
2013-05-31   0.302
2013-06-03   0.263
2013-06-04   0.278
2013-06-05   0.285
2013-06-06   0.301
2013-06-07   0.362
2013-06-10   0.457
2013-06-11   0.488
2013-06-12   0.579
2013-06-13   0.555
2013-06-14   0.508
2013-06-17   0.564
2013-06-18   0.543
2013-06-19   0.661
2013-06-20   0.819
2013-06-21   0.918
2013-06-24   0.972
2013-06-25   0.978
2013-06-26   0.902
2013-06-27   0.793
2013-06-28   0.771
2013-07-01   0.759
2013-07-02   0.702
2013-07-03   0.752
2013-07-04       .
2013-07-05   0.911
2013-07-08   0.860
2013-07-09   0.872
2013-07-10   0.923
2013-07-11   0.852
2013-07-12   0.860
2013-07-15   0.799
2013-07-16   0.754
2013-07-17   0.714
2013-07-18   0.744
2013-07-19   0.668
2013-07-22   0.659
2013-07-23   0.700
2013-07-24   0.798
2013-07-25   0.808
2013-07-26   0.767
2013-07-29   0.777
2013-07-30   0.787
2013-07-31   0.750
2013-08-01   0.826
2013-08-02   0.760
2013-08-05   0.771
2013-08-06   0.715
2013-08-07   0.669
2013-08-08   0.654
2013-08-09   0.645
2013-08-12   0.678
2013-08-13   0.795
2013-08-14   0.809
2013-08-15   0.885
2013-08-16   0.969
2013-08-19   1.045
2013-08-20   0.962
2013-08-21   0.995
2013-08-22   1.047
2013-08-23   0.948
2013-08-26   0.911
2013-08-27   0.836
2013-08-28   0.891
2013-08-29   0.885
2013-08-30   0.938
2013-09-02       .
2013-09-03   0.999
2013-09-04   1.065
2013-09-05   1.151
2013-09-06   1.112
2013-09-09   1.084
2013-09-10   1.116
2013-09-11   1.049
2013-09-12   1.049
2013-09-13   1.050
2013-09-16   1.038
2013-09-17   0.987
2013-09-18   0.848
2013-09-19   0.885
2013-09-20   0.835
2013-09-23   0.790
2013-09-24   0.753
2013-09-25   0.739
2013-09-26   0.757
2013-09-27   0.751
2013-09-30   0.745
2013-10-01   0.766
2013-10-02   0.735
2013-10-03   0.731
2013-10-04   0.756
2013-10-07   0.737
2013-10-08   0.759
2013-10-09   0.773
2013-10-10   0.797
2013-10-11   0.809
2013-10-14       .
2013-10-15   0.849
2013-10-16   0.814
2013-10-17   0.769
2013-10-18   0.759
2013-10-21   0.777
2013-10-22   0.699
2013-10-23   0.680
2013-10-24   0.701
2013-10-25   0.672
2013-10-28   0.668
2013-10-29   0.682
2013-10-30   0.695
2013-10-31   0.713
2013-11-01   0.797
2013-11-04   0.792
2013-11-05   0.855
2013-11-06   0.808
2013-11-07   0.784
2013-11-08   0.908
2013-11-11       .
2013-11-12   0.929
2013-11-13   0.902
2013-11-14   0.859
2013-11-15   0.864
2013-11-18   0.832
2013-11-19   0.873
2013-11-20   0.982
2013-11-21   0.941
2013-11-22   0.895
2013-11-25   0.892
2013-11-26   0.869
2013-11-27   0.920
2013-11-28       .
2013-11-29   0.924
2013-12-02   0.985
2013-12-03   0.970
2013-12-04   1.059
2013-12-05   1.074
2013-12-06   1.095
2013-12-09   1.067
2013-12-10   1.020
2013-12-11   1.050
2013-12-12   1.069
2013-12-13   1.038
2013-12-16   1.023
2013-12-17   0.984
2013-12-18   1.026
2013-12-19   1.071
2013-12-20   1.007
2013-12-23   1.034
2013-12-24   1.088
2013-12-25       .
2013-12-26   1.094
2013-12-27   1.090
2013-12-30   1.055
2013-12-31   1.111
2014-01-01       .
2014-01-02   1.050
2014-01-03   1.048
2014-01-06   1.009
2014-01-07   0.995
2014-01-08   1.009
2014-01-09   0.948
2014-01-10   0.874
2014-01-13   0.866
2014-01-14   0.901
2014-01-15   0.913
2014-01-16   0.904
2014-01-17   0.892
2014-01-20       .
2014-01-21   0.889
2014-01-22   0.920
2014-01-23   0.856
2014-01-24   0.828
2014-01-27   0.870
2014-01-28   0.858
2014-01-29   0.801
2014-01-30   0.814
2014-01-31   0.803
2014-02-03   0.725
2014-02-04   0.785
2014-02-05   0.834
2014-02-06   0.849
2014-02-07   0.810
2014-02-10   0.804
2014-02-11   0.836
2014-02-12   0.866
2014-02-13   0.824
2014-02-14   0.844
2014-02-17       .
2014-02-18   0.811
2014-02-19   0.846
2014-02-20   0.880
2014-02-21   0.855
2014-02-24   0.863
2014-02-25   0.811
2014-02-26   0.783
2014-02-27   0.755
2014-02-28   0.745
2014-03-03   0.700
2014-03-04   0.780
2014-03-05   0.781
2014-03-06   0.803
2014-03-07   0.842
2014-03-10   0.839
2014-03-11   0.824
2014-03-12   0.808
2014-03-13   0.751
2014-03-14   0.740
2014-03-17   0.778
2014-03-18   0.771
2014-03-19   0.853
2014-03-20   0.886
2014-03-21   0.840
2014-03-24   0.801
2014-03-25   0.809
2014-03-26   0.773
2014-03-27   0.740
2014-03-28   0.794
2014-03-31   0.810
2014-04-01   0.848
2014-04-02   0.890
2014-04-03   0.872
2014-04-04   0.814
2014-04-07   0.797
2014-04-08   0.786
2014-04-09   0.794
2014-04-10   0.730
2014-04-11   0.706
2014-04-14   0.728
2014-04-15   0.714
2014-04-16   0.690
2014-04-17   0.743
2014-04-18       .
2014-04-21   0.729
2014-04-22   0.727
2014-04-23   0.682
2014-04-24   0.673
2014-04-25   0.650
2014-04-28   0.677
2014-04-29   0.710
2014-04-30   0.674
2014-05-01   0.614
2014-05-02   0.588
2014-05-05   0.617
2014-05-06   0.604
2014-05-07   0.618
2014-05-08   0.584
2014-05-09   0.613
2014-05-12   0.661
2014-05-13   0.631
2014-05-14   0.548
2014-05-15   0.491
2014-05-16   0.503
2014-05-19   0.551
2014-05-20   0.538
2014-05-21   0.566
2014-05-22   0.553
2014-05-23   0.530
2014-05-26       .
2014-05-27   0.515
2014-05-28   0.434
2014-05-29   0.432
2014-05-30   0.455
2014-06-02   0.539
2014-06-03   0.615
2014-06-04   0.649
2014-06-05   0.626
2014-06-06   0.623
2014-06-09   0.630
2014-06-10   0.647
2014-06-11   0.654
2014-06-12   0.609
2014-06-13   0.624
2014-06-16   0.617
2014-06-17   0.643
2014-06-18   0.607
2014-06-19   0.609
2014-06-20   0.585
2014-06-23   0.580
2014-06-24   0.540
2014-06-25   0.511
2014-06-26   0.482
2014-06-27   0.491
2014-06-30   0.485
2014-07-01   0.549
2014-07-02   0.603
2014-07-03   0.603
2014-07-04       .
2014-07-07   0.573
2014-07-08   0.529
2014-07-09   0.482
2014-07-10   0.458
2014-07-11   0.447
2014-07-14   0.473
2014-07-15   0.494
2014-07-16   0.503
2014-07-17   0.445
2014-07-18   0.448
2014-07-21   0.431
2014-07-22   0.427
2014-07-23   0.434
2014-07-24   0.455
2014-07-25   0.403
2014-07-28   0.426
2014-07-29   0.397
2014-07-30   0.483
2014-07-31   0.483
2014-08-01   0.464
2014-08-04   0.461
2014-08-05   0.454
2014-08-06   0.451
2014-08-07   0.405
2014-08-08   0.408
2014-08-11   0.406
2014-08-12   0.432
2014-08-13   0.418
2014-08-14   0.388
2014-08-15   0.355
2014-08-18   0.405
2014-08-19   0.439
2014-08-20   0.463
2014-08-21   0.436
2014-08-22   0.445
2014-08-25   0.422
2014-08-26   0.433
2014-08-27   0.404
2014-08-28   0.381
2014-08-29   0.410
2014-09-01       .
2014-09-02   0.472
2014-09-03   0.456
2014-09-04   0.502
2014-09-05   0.530
2014-09-08   0.545
