Title:               30-Year 0-5/8% Treasury Inflation-Indexed Bond, Due 2/15/2043©
2013-12-13  1.569
2013-12-16  1.568
2013-12-17  1.534
2013-12-18  1.596
2013-12-19  1.610
2013-12-20  1.541
2013-12-23  1.557
2013-12-24  1.592
2013-12-25      .
2013-12-26  1.618
2013-12-27  1.632
2013-12-30  1.576
2013-12-31  1.629
2014-01-01      .
2014-01-02  1.559
2014-01-03  1.552
2014-01-06  1.518
2014-01-07  1.503
2014-01-08  1.492
2014-01-09  1.436
2014-01-10  1.379
2014-01-13  1.384
2014-01-14  1.430
2014-01-15  1.431
2014-01-16  1.416
2014-01-17  1.403
2014-01-20      .
2014-01-21  1.402
2014-01-22  1.417
2014-01-23  1.362
2014-01-24  1.352
2014-01-27  1.386
2014-01-28  1.373
2014-01-29  1.329
2014-01-30  1.332
2014-01-31  1.332
2014-02-03  1.252
2014-02-04  1.327
2014-02-05  1.395
2014-02-06  1.403
2014-02-07  1.382
2014-02-10  1.376
2014-02-11  1.399
2014-02-12  1.430
2014-02-13  1.400
2014-02-14  1.418
2014-02-17      .
2014-02-18  1.400
2014-02-19  1.432
2014-02-20  1.471
2014-02-21  1.442
2014-02-24  1.446
2014-02-25  1.399
2014-02-26  1.376
2014-02-27  1.343
2014-02-28  1.308
2014-03-03  1.271
2014-03-04  1.346
2014-03-05  1.333
2014-03-06  1.357
2014-03-07  1.381
2014-03-10  1.387
2014-03-11  1.384
2014-03-12  1.367
2014-03-13  1.310
2014-03-14  1.294
2014-03-17  1.325
2014-03-18  1.323
2014-03-19  1.364
2014-03-20  1.394
2014-03-21  1.330
2014-03-24  1.289
2014-03-25  1.294
2014-03-26  1.265
2014-03-27  1.227
2014-03-28  1.271
2014-03-31  1.290
2014-04-01  1.320
2014-04-02  1.361
2014-04-03  1.340
2014-04-04  1.296
2014-04-07  1.277
2014-04-08  1.271
2014-04-09  1.282
2014-04-10  1.215
2014-04-11  1.194
2014-04-14  1.201
2014-04-15  1.188
2014-04-16  1.161
2014-04-17  1.216
2014-04-18      .
2014-04-21  1.208
2014-04-22  1.190
2014-04-23  1.150
2014-04-24  1.137
2014-04-25  1.120
2014-04-28  1.151
2014-04-29  1.191
2014-04-30  1.157
2014-05-01  1.090
2014-05-02  1.056
2014-05-05  1.100
2014-05-06  1.084
2014-05-07  1.113
2014-05-08  1.107
2014-05-09  1.144
2014-05-12  1.183
2014-05-13  1.153
2014-05-14  1.073
2014-05-15  1.018
2014-05-16  1.024
2014-05-19  1.082
2014-05-20  1.073
2014-05-21  1.106
2014-05-22  1.100
2014-05-23  1.072
2014-05-26      .
2014-05-27  1.051
2014-05-28  0.982
2014-05-29  0.985
2014-05-30  0.998
2014-06-02  1.075
2014-06-03  1.141
2014-06-04  1.165
2014-06-05  1.150
2014-06-06  1.148
2014-06-09  1.154
2014-06-10  1.163
2014-06-11  1.166
2014-06-12  1.131
2014-06-13  1.136
2014-06-16  1.108
2014-06-17  1.131
2014-06-18  1.107
2014-06-19  1.112
2014-06-20  1.095
2014-06-23  1.089
2014-06-24  1.039
2014-06-25  1.018
2014-06-26  0.990
2014-06-27  1.002
2014-06-30  0.981
2014-07-01  1.049
2014-07-02  1.112
2014-07-03  1.101
2014-07-04      .
2014-07-07  1.071
2014-07-08  1.021
2014-07-09  0.985
2014-07-10  0.988
2014-07-11  0.969
2014-07-14  0.994
2014-07-15  1.001
2014-07-16  1.001
2014-07-17  0.943
2014-07-18  0.945
2014-07-21  0.917
2014-07-22  0.913
2014-07-23  0.923
2014-07-24  0.945
2014-07-25  0.882
2014-07-28  0.906
2014-07-29  0.869
2014-07-30  0.951
2014-07-31  0.943
2014-08-01  0.940
2014-08-04  0.942
2014-08-05  0.932
2014-08-06  0.936
2014-08-07  0.896
2014-08-08  0.904
2014-08-11  0.911
2014-08-12  0.947
2014-08-13  0.934
2014-08-14  0.881
2014-08-15  0.836
2014-08-18  0.898
2014-08-19  0.929
2014-08-20  0.937
2014-08-21  0.907
2014-08-22  0.883
2014-08-25  0.859
2014-08-26  0.877
2014-08-27  0.840
2014-08-28  0.809
2014-08-29  0.839
2014-09-01      .
2014-09-02  0.900
2014-09-03  0.883
2014-09-04  0.935
2014-09-05  0.967
2014-09-08  0.963
2014-09-09  0.976
2014-09-10  1.024
2014-09-11  0.992
2014-09-12  1.092
2014-09-15  1.082
2014-09-16  1.101
2014-09-17  1.130
2014-09-18  1.165
2014-09-19  1.114
2014-09-22  1.128
2014-09-23  1.086
2014-09-24  1.090
2014-09-25  1.046
2014-09-26  1.078
2014-09-29  1.070
2014-09-30  1.096
2014-10-01  0.999
2014-10-02  1.026
2014-10-03  1.032
2014-10-06  1.037
2014-10-07  0.990
2014-10-08  0.966
2014-10-09  0.946
2014-10-10  0.921
2014-10-13      .
2014-10-14  0.882
2014-10-15  0.839
2014-10-16  0.871
2014-10-17  0.878
2014-10-20  0.889
2014-10-21  0.918
2014-10-22  0.928
2014-10-23  0.961
2014-10-24  0.977
2014-10-27  0.961
2014-10-28  0.964
2014-10-29  0.946
2014-10-30  0.938
2014-10-31  0.956
2014-11-03  0.969
2014-11-04  0.958
2014-11-05  0.955
2014-11-06  0.967
2014-11-07  0.925
2014-11-10  0.960
2014-11-11      .
2014-11-12  0.980
2014-11-13  0.991
2014-11-14  0.967
2014-11-17  1.002
2014-11-18  1.004
2014-11-19  1.044
2014-11-20  1.028
2014-11-21  0.986
2014-11-24  0.976
2014-11-25  0.941
2014-11-26  0.929
2014-11-27      .
2014-11-28  0.904
2014-12-01  0.939
2014-12-02  0.995
2014-12-03  0.980
2014-12-04  0.955
2014-12-05  0.962
2014-12-08  0.919
2014-12-09  0.884
2014-12-10  0.868
2014-12-11  0.857
2014-12-12  0.828
2014-12-15  0.823
2014-12-16  0.763
2014-12-17  0.798
2014-12-18  0.891
2014-12-19  0.840
2014-12-22  0.809
2014-12-23  0.901
2014-12-24  0.899
2014-12-25      .
2014-12-26  0.879
2014-12-29  0.864
2014-12-30  0.866
2014-12-31  0.824
2015-01-01      .
2015-01-02  0.824
2015-01-05  0.703
2015-01-06  0.669
2015-01-07  0.660
2015-01-08  0.724
2015-01-09  0.703
2015-01-12  0.679
2015-01-13  0.710
2015-01-14  0.657
2015-01-15  0.614
2015-01-16  0.647
2015-01-19      .
2015-01-20  0.627
2015-01-21  0.689
2015-01-22  0.703
2015-01-23  0.630
2015-01-26  0.635
2015-01-27  0.638
2015-01-28  0.558
2015-01-29  0.576
2015-01-30  0.519
2015-02-02  0.527
2015-02-03  0.623
2015-02-04  0.595
2015-02-05  0.630
2015-02-06  0.686
2015-02-09  0.665
2015-02-10  0.725
2015-02-11  0.736
2015-02-12  0.775
2015-02-13  0.803
2015-02-16      .
2015-02-17  0.878
2015-02-18  0.802
2015-02-19  0.816
2015-02-20  0.821
2015-02-23  0.759
2015-02-24  0.706
2015-02-25  0.680
2015-02-26  0.691
2015-02-27  0.663
2015-03-02  0.735
2015-03-03  0.731
2015-03-04  0.725
2015-03-05  0.730
2015-03-06  0.850
2015-03-09  0.866
2015-03-10  0.832
2015-03-11  0.809
2015-03-12  0.826
2015-03-13  0.860
2015-03-16  0.862
2015-03-17  0.809
2015-03-18  0.665
2015-03-19  0.637
2015-03-20  0.607
2015-03-23  0.616
2015-03-24  0.558
2015-03-25  0.571
2015-03-26  0.664
2015-03-27  0.639
2015-03-30  0.687
2015-03-31  0.686
2015-04-01  0.594
2015-04-02  0.632
2015-04-03  0.577
2015-04-06  0.660
2015-04-07  0.616
2015-04-08  0.618
2015-04-09  0.671
2015-04-10  0.675
2015-04-13  0.685
2015-04-14  0.660
2015-04-15  0.645
2015-04-16  0.629
2015-04-17  0.542
2015-04-20  0.601
2015-04-21  0.632
2015-04-22  0.695
2015-04-23  0.669
2015-04-24  0.646
2015-04-27  0.631
2015-04-28  0.700
2015-04-29  0.743
2015-04-30  0.732
2015-05-01  0.765
2015-05-04  0.845
2015-05-05  0.865
2015-05-06  0.954
2015-05-07  0.894
2015-05-08  0.888
2015-05-11  1.004
2015-05-12  0.981
2015-05-13  1.033
2015-05-14  1.032
2015-05-15  0.929
2015-05-18  1.015
2015-05-19  1.044
2015-05-20  1.038
2015-05-21  0.995
2015-05-22  0.987
2015-05-25      .
2015-05-26  0.923
2015-05-27  0.940
2015-05-28  0.962
2015-05-29  0.906
2015-06-01  1.015
2015-06-02  1.070
2015-06-03  1.144
2015-06-04  1.082
2015-06-05  1.130
2015-06-08  1.124
2015-06-09  1.167
2015-06-10  1.224
2015-06-11  1.151
2015-06-12  1.146
2015-06-15  1.105
2015-06-16  1.036
2015-06-17  1.055
2015-06-18  1.127
2015-06-19  1.060
2015-06-22  1.111
2015-06-23  1.152
2015-06-24  1.108
2015-06-25  1.119
2015-06-26  1.194
2015-06-29  1.089
2015-06-30  1.084
2015-07-01  1.158
2015-07-02  1.149
2015-07-03      .
2015-07-06  1.045
2015-07-07  0.999
2015-07-08  1.006
2015-07-09  1.104
2015-07-10  1.182
2015-07-13  1.183
2015-07-14  1.181
2015-07-15  1.142
2015-07-16  1.128
2015-07-17  1.106
2015-07-20  1.134
2015-07-21  1.112
2015-07-22  1.082
2015-07-23  1.040
2015-07-24  1.054
2015-07-27  1.042
2015-07-28  1.057
2015-07-29  1.074
2015-07-30  1.044
2015-07-31  1.036
2015-08-03  1.012
2015-08-04  1.040
2015-08-05  1.103
2015-08-06  1.089
2015-08-07  1.027
2015-08-10  1.072
2015-08-11  1.010
2015-08-12  1.038
2015-08-13  1.070
2015-08-14  1.051
2015-08-17  1.034
2015-08-18  1.095
2015-08-19  1.079
2015-08-20  1.025
2015-08-21  1.049
2015-08-24  1.074
2015-08-25  1.145
2015-08-26  1.204
2015-08-27  1.125
2015-08-28  1.108
2015-08-31  1.141
2015-09-01  1.167
2015-09-02  1.210
2015-09-03  1.215
2015-09-04  1.175
2015-09-07      .
2015-09-08  1.239
2015-09-09  1.197
2015-09-10  1.208
2015-09-11  1.172
2015-09-14  1.189
2015-09-15  1.293
2015-09-16  1.315
2015-09-17  1.264
2015-09-18  1.189
2015-09-21  1.308
2015-09-22  1.244
2015-09-23  1.241
2015-09-24  1.234
2015-09-25  1.312
2015-09-28  1.273
2015-09-29  1.280
2015-09-30  1.285
2015-10-01  1.235
2015-10-02  1.184
2015-10-05  1.226
2015-10-06  1.200
2015-10-07  1.190
2015-10-08  1.224
2015-10-09  1.232
2015-10-12      .
2015-10-13  1.223
2015-10-14  1.187
2015-10-15  1.214
2015-10-16  1.235
2015-10-19  1.257
2015-10-20  1.262
2015-10-21  1.236
2015-10-22  1.196
2015-10-23  1.190
2015-10-26  1.179
2015-10-27  1.174
2015-10-28  1.196
2015-10-29  1.239
2015-10-30  1.207
2015-11-02  1.204
2015-11-03  1.233
2015-11-04  1.236
2015-11-05  1.272
2015-11-06  1.311
2015-11-09  1.305
2015-11-10  1.307
2015-11-11      .
2015-11-12  1.310
2015-11-13  1.302
2015-11-16  1.325
2015-11-17  1.286
2015-11-18  1.270
2015-11-19  1.221
2015-11-20  1.213
2015-11-23  1.196
2015-11-24  1.200
2015-11-25  1.194
2015-11-26      .
2015-11-27  1.199
2015-11-30  1.197
2015-12-01  1.145
2015-12-02  1.157
2015-12-03  1.275
2015-12-04  1.214
2015-12-07  1.184
2015-12-08  1.208
2015-12-09  1.218
2015-12-10  1.264
2015-12-11  1.222
2015-12-14  1.319
2015-12-15  1.319
2015-12-16  1.324
2015-12-17  1.284
2015-12-18  1.266
2015-12-21  1.284
2015-12-22  1.316
2015-12-23  1.301
2015-12-24  1.264
2015-12-25      .
2015-12-28  1.245
2015-12-29  1.320
2015-12-30  1.309
2015-12-31  1.284
2016-01-01      .
2016-01-04  1.262
2016-01-05  1.276
2016-01-06  1.230
2016-01-07  1.250
2016-01-08  1.262
2016-01-11  1.313
2016-01-12  1.272
2016-01-13  1.242
2016-01-14  1.277
2016-01-15  1.259
2016-01-18      .
2016-01-19  1.251
2016-01-20  1.271
2016-01-21  1.289
2016-01-22  1.280
2016-01-25  1.261
2016-01-26  1.230
2016-01-27  1.209
2016-01-28  1.199
2016-01-29  1.137
2016-02-01  1.176
2016-02-02  1.128
2016-02-03  1.102
2016-02-04  1.106
2016-02-05  1.116
2016-02-08  1.070
2016-02-09  1.101
2016-02-10  1.053
2016-02-11  1.035
2016-02-12  1.095
2016-02-15      .
2016-02-16  1.139
2016-02-17  1.168
2016-02-18  1.157
2016-02-19  1.131
2016-02-22  1.109
2016-02-23  1.077
2016-02-24  1.060
2016-02-25  1.017
2016-02-26  1.070
2016-02-29  1.020
2016-03-01  1.063
2016-03-02  1.027
2016-03-03  1.002
2016-03-04  1.037
2016-03-07  1.066
2016-03-08  1.034
2016-03-09  1.060
2016-03-10  1.085
2016-03-11  1.115
2016-03-14  1.111
2016-03-15  1.133
2016-03-16  1.081
2016-03-17  1.018
2016-03-18  0.961
2016-03-21  0.980
2016-03-22  0.974
2016-03-23  0.931
2016-03-24  0.976
2016-03-25      .
2016-03-28  0.966
2016-03-29  0.873
2016-03-30  0.893
2016-03-31  0.864
2016-04-01  0.858
2016-04-04  0.848
2016-04-05  0.828
2016-04-06  0.852
2016-04-07  0.813
2016-04-08  0.843
2016-04-11  0.881
2016-04-12  0.926
2016-04-13  0.896
2016-04-14  0.908
2016-04-15  0.873
2016-04-18  0.875
2016-04-19  0.850
2016-04-20  0.910
2016-04-21  0.935
2016-04-22  0.940
2016-04-25  0.968
2016-04-26  0.975
2016-04-27  0.911
2016-04-28  0.884
2016-04-29  0.839
2016-05-02  0.909
2016-05-03  0.892
2016-05-04  0.888
2016-05-05  0.847
2016-05-06  0.885
2016-05-09  0.893
2016-05-10  0.862
2016-05-11  0.839
2016-05-12  0.849
2016-05-13  0.809
2016-05-16  0.832
2016-05-17  0.814
2016-05-18  0.918
2016-05-19  0.889
2016-05-20  0.909
2016-05-23  0.908
2016-05-24  0.903
2016-05-25  0.921
2016-05-26  0.874
2016-05-27  0.902
2016-05-30      .
2016-05-31  0.908
2016-06-01  0.927
2016-06-02  0.900
2016-06-03  0.854
2016-06-06  0.856
2016-06-07  0.834
2016-06-08  0.807
2016-06-09  0.803
2016-06-10  0.796
2016-06-13  0.831
2016-06-14  0.853
2016-06-15  0.832
2016-06-16  0.828
2016-06-17  0.873
2016-06-20  0.899
2016-06-21  0.912
2016-06-22  0.903
2016-06-23  0.898
2016-06-24  0.830
2016-06-27  0.760
2016-06-28  0.728
2016-06-29  0.713
2016-06-30  0.708
2016-07-01  0.626
2016-07-04      .
2016-07-05  0.577
2016-07-06  0.565
2016-07-07  0.576
2016-07-08  0.547
2016-07-11  0.588
2016-07-12  0.645
2016-07-13  0.597
2016-07-14  0.638
2016-07-15  0.663
2016-07-18  0.665
2016-07-19  0.666
2016-07-20  0.681
2016-07-21  0.698
2016-07-22  0.689
2016-07-25  0.690
2016-07-26  0.672
2016-07-27  0.625
2016-07-28  0.602
2016-07-29  0.568
2016-08-01  0.627
2016-08-02  0.696
2016-08-03  0.686
2016-08-04  0.628
2016-08-05  0.640
2016-08-08  0.633
2016-08-09  0.607
2016-08-10  0.595
2016-08-11  0.621
2016-08-12  0.586
2016-08-15  0.621
2016-08-16  0.656
2016-08-17  0.636
2016-08-18  0.607
2016-08-19  0.624
2016-08-22  0.590
2016-08-23  0.583
2016-08-24  0.595
2016-08-25  0.606
2016-08-26  0.643
2016-08-29  0.583
2016-08-30  0.599
2016-08-31  0.577
2016-09-01  0.571
2016-09-02  0.595
2016-09-05      .
2016-09-06  0.536
2016-09-07  0.531
2016-09-08  0.597
2016-09-09  0.675
2016-09-12  0.667
2016-09-13  0.748
2016-09-14  0.720
2016-09-15  0.746
2016-09-16  0.728
2016-09-19  0.743
2016-09-20  0.745
2016-09-21  0.696
2016-09-22  0.625
2016-09-23  0.574
2016-09-26  0.592
2016-09-27  0.572
2016-09-28  0.566
2016-09-29  0.571
2016-09-30  0.605
2016-10-03  0.575
2016-10-04  0.640
2016-10-05  0.673
2016-10-06  0.670
2016-10-07  0.682
2016-10-10      .
2016-10-11  0.701
2016-10-12  0.713
2016-10-13  0.702
2016-10-14  0.733
2016-10-17  0.675
2016-10-18  0.675
2016-10-19  0.675
2016-10-20  0.664
2016-10-21  0.662
2016-10-24  0.683
2016-10-25  0.647
2016-10-26  0.649
2016-10-27  0.721
2016-10-28  0.731
2016-10-31  0.706
2016-11-01  0.684
2016-11-02  0.688
2016-11-03  0.737
2016-11-04  0.720
2016-11-07  0.707
2016-11-08  0.719
2016-11-09  0.818
2016-11-10  0.843
2016-11-11      .
2016-11-14  0.933
2016-11-15  0.935
2016-11-16  0.919
2016-11-17  0.936
2016-11-18  0.938
2016-11-21  0.922
2016-11-22  0.924
2016-11-23  0.932
2016-11-24      .
2016-11-25  0.925
2016-11-28  0.942
2016-11-29  0.935
2016-11-30  0.913
2016-12-01  0.936
2016-12-02  0.952
2016-12-05  0.926
2016-12-06  0.939
2016-12-07  0.911
2016-12-08  0.952
2016-12-09  1.028
2016-12-12  1.039
2016-12-13  1.039
2016-12-14  1.066
2016-12-15  1.124
2016-12-16  1.191
2016-12-19  1.132
2016-12-20  1.132
2016-12-21  1.095
2016-12-22  1.062
2016-12-23  1.029
2016-12-26      .
2016-12-27  1.030
2016-12-28  1.010
2016-12-29  1.014
2016-12-30  0.988
2017-01-02      .
2017-01-03  0.947
2017-01-04  0.942
2017-01-05  0.888
2017-01-06  0.925
2017-01-09  0.898
2017-01-10  0.901
2017-01-11  0.870
2017-01-12  0.860
