Title:               20-Year 2-3/8% Treasury Inflation-Indexed Bond, Due 1/15/2027©
2013-08-09   0.691
2013-08-16   0.827
2013-08-23   0.999
2013-08-30   0.892
2013-09-06   1.082
2013-09-13   1.070
2013-09-20   0.919
2013-09-27   0.758
2013-10-04   0.747
2013-10-11   0.775
2013-10-18   0.798
2013-10-25   0.706
2013-11-01   0.711
2013-11-08   0.829
2013-11-15   0.889
2013-11-22   0.905
2013-11-29   0.901
2013-12-06   1.037
2013-12-13   1.049
2013-12-20   1.022
2013-12-27   1.077
2014-01-03   1.066
2014-01-10   0.967
2014-01-17   0.895
2014-01-24   0.873
2014-01-31   0.829
2014-02-07   0.801
2014-02-14   0.835
2014-02-21   0.848
2014-02-28   0.791
2014-03-07   0.781
2014-03-14   0.792
2014-03-21   0.826
2014-03-28   0.783
2014-04-04   0.847
2014-04-11   0.763
2014-04-18   0.719
2014-04-25   0.692
2014-05-02   0.653
2014-05-09   0.607
2014-05-16   0.567
2014-05-23   0.548
2014-05-30   0.459
2014-06-06   0.610
2014-06-13   0.633
2014-06-20   0.612
2014-06-27   0.521
2014-07-04   0.560
2014-07-11   0.498
2014-07-18   0.473
2014-07-25   0.430
2014-08-01   0.451
2014-08-08   0.436
2014-08-15   0.400
2014-08-22   0.438
2014-08-29   0.410
2014-09-05   0.490
2014-09-12   0.613
2014-09-19   0.725
2014-09-26   0.725
2014-10-03   0.723
2014-10-10   0.619
2014-10-17   0.486
2014-10-24   0.548
2014-10-31   0.595
2014-11-07   0.618
2014-11-14   0.616
2014-11-21   0.649
2014-11-28   0.589
2014-12-05   0.656
2014-12-12   0.607
2014-12-19   0.586
2014-12-26   0.644
2015-01-02   0.638
2015-01-09   0.510
2015-01-16   0.452
2015-01-23   0.397
2015-01-30   0.289
2015-02-06   0.274
2015-02-13   0.424
2015-02-20   0.521
2015-02-27   0.379
2015-03-06   0.404
2015-03-13   0.498
2015-03-20   0.390
2015-03-27   0.284
2015-04-03   0.274
2015-04-10   0.255
2015-04-17   0.236
2015-04-24   0.237
2015-05-01   0.281
2015-05-08   0.442
2015-05-15   0.523
2015-05-22   0.516
2015-05-29   0.455
2015-06-05   0.611
2015-06-12   0.679
2015-06-19   0.574
2015-06-26   0.619
2015-07-03   0.615
2015-07-10   0.544
2015-07-17   0.640
2015-07-24   0.601
2015-07-31   0.589
2015-08-07   0.611
2015-08-14   0.618
2015-08-21   0.640
2015-08-28   0.697
2015-09-04   0.736
2015-09-11   0.757
2015-09-18   0.787
2015-09-25   0.775
2015-10-02   0.741
2015-10-09   0.661
2015-10-16   0.647
2015-10-23   0.697
2015-10-30   0.721
2015-11-06   0.793
2015-11-13   0.859
2015-11-20   0.810
2015-11-27   0.741
2015-12-04   0.756
2015-12-11   0.793
2015-12-18   0.877
2015-12-25   0.869
2016-01-01   0.877
2016-01-08   0.801
2016-01-15   0.799
2016-01-22   0.814
2016-01-29   0.729
2016-02-05   0.637
2016-02-12   0.597
2016-02-19   0.625
2016-02-26   0.505
2016-03-04   0.442
2016-03-11   0.516
2016-03-18   0.483
2016-03-25   0.410
2016-04-01   0.317
2016-04-08   0.246
2016-04-15   0.306
2016-04-22   0.326
2016-04-29   0.293
2016-05-06   0.260
2016-05-13   0.240
2016-05-20   0.312
2016-05-27   0.363
2016-06-03   0.352
2016-06-10   0.228
2016-06-17   0.247
2016-06-24   0.318
2016-07-01   0.172
2016-07-08   0.047
2016-07-15   0.134
2016-07-22   0.197
2016-07-29   0.187
2016-08-05   0.222
2016-08-12   0.224
2016-08-19   0.238
2016-08-26   0.228
2016-09-02   0.247
2016-09-09   0.218
2016-09-16   0.329
2016-09-23   0.257
2016-09-30   0.141
2016-10-07   0.189
2016-10-14   0.239
2016-10-21   0.186
2016-10-28   0.209
2016-11-04   0.222
2016-11-11   0.288
2016-11-18   0.498
2016-11-25   0.532
2016-12-02   0.559
2016-12-09   0.542
2016-12-16   0.701
2016-12-23   0.731
2016-12-30   0.643
2017-01-06   0.541
