Title:               10-Year 1-7/8% Treasury Inflation-Indexed Note, Due 7/15/2019©
Series ID:           DTP10L19
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2009-07-08 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Yield to maturity on accrued principal.
                     Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2009-07-08   1.759
2009-07-09   1.875
2009-07-10   1.796
2009-07-13   1.885
2009-07-14   1.844
2009-07-15   1.872
2009-07-16   1.820
2009-07-17   1.810
2009-07-20   1.731
2009-07-21   1.704
2009-07-22   1.765
2009-07-23   1.823
2009-07-24   1.804
2009-07-27   1.837
2009-07-28   1.842
2009-07-29   1.832
2009-07-30   1.779
2009-07-31   1.676
2009-08-03   1.773
2009-08-04   1.780
2009-08-05   1.844
2009-08-06   1.863
2009-08-07   1.863
2009-08-10   1.830
2009-08-11   1.783
2009-08-12   1.818
2009-08-13   1.654
2009-08-14   1.839
2009-08-17   1.792
2009-08-18   1.775
2009-08-19   1.699
2009-08-20   1.592
2009-08-21   1.680
2009-08-24   1.679
2009-08-25   1.702
2009-08-26   1.713
2009-08-27   1.749
2009-08-28   1.742
2009-08-31   1.769
2009-09-01   1.733
2009-09-02   1.707
2009-09-03   1.707
2009-09-04   1.692
2009-09-07       .
2009-09-08   1.645
2009-09-09   1.647
2009-09-10   1.577
2009-09-11   1.604
2009-09-14   1.638
2009-09-15   1.635
2009-09-16   1.631
2009-09-17   1.614
2009-09-18   1.662
2009-09-21   1.689
2009-09-22   1.648
2009-09-23   1.583
2009-09-24   1.619
2009-09-25   1.588
2009-09-28   1.559
2009-09-29   1.569
2009-09-30   1.535
2009-10-01   1.506
2009-10-02   1.530
2009-10-05   1.507
2009-10-06   1.490
2009-10-07   1.435
2009-10-08   1.482
2009-10-09   1.554
2009-10-12       .
2009-10-13   1.439
2009-10-14   1.496
2009-10-15   1.496
2009-10-16   1.452
2009-10-19   1.374
2009-10-20   1.351
2009-10-21   1.425
2009-10-22   1.465
2009-10-23   1.478
2009-10-26   1.562
2009-10-27   1.468
2009-10-28   1.456
2009-10-29   1.490
2009-10-30   1.385
2009-11-02   1.393
2009-11-03   1.437
2009-11-04   1.459
2009-11-05   1.401
2009-11-06   1.355
2009-11-09   1.269
2009-11-10   1.284
2009-11-11       .
2009-11-12   1.281
2009-11-13   1.277
2009-11-16   1.182
2009-11-17   1.171
2009-11-18   1.178
2009-11-19   1.178
2009-11-20   1.187
2009-11-23   1.164
2009-11-24   1.172
2009-11-25   1.138
2009-11-26       .
2009-11-27   1.105
2009-11-30   1.106
2009-12-01   1.114
2009-12-02   1.149
2009-12-03   1.202
2009-12-04   1.312
2009-12-07   1.283
2009-12-08   1.270
2009-12-09   1.320
2009-12-10   1.364
2009-12-11   1.369
2009-12-14   1.340
2009-12-15   1.336
2009-12-16   1.318
2009-12-17   1.242
2009-12-18   1.278
2009-12-21   1.378
2009-12-22   1.392
2009-12-23   1.421
2009-12-24   1.458
2009-12-25       .
2009-12-28   1.467
2009-12-29   1.422
2009-12-30   1.403
2009-12-31   1.442
2010-01-01       .
2010-01-04   1.445
2010-01-05   1.402
2010-01-06   1.429
2010-01-07   1.407
2010-01-08   1.355
2010-01-11   1.365
2010-01-12   1.292
2010-01-13   1.367
2010-01-14   1.342
2010-01-15   1.289
2010-01-18       .
2010-01-19   1.296
2010-01-20   1.260
2010-01-21   1.244
2010-01-22   1.261
2010-01-25   1.271
2010-01-26   1.259
2010-01-27   1.294
2010-01-28   1.296
2010-01-29   1.246
2010-02-01   1.234
2010-02-02   1.218
2010-02-03   1.254
2010-02-04   1.232
2010-02-05   1.274
2010-02-08   1.294
2010-02-09   1.320
2010-02-10   1.377
2010-02-11   1.410
2010-02-12   1.404
2010-02-15       .
2010-02-16   1.365
2010-02-17   1.396
2010-02-18   1.428
2010-02-19   1.448
2010-02-22   1.492
2010-02-23   1.434
2010-02-24   1.452
2010-02-25   1.443
2010-02-26   1.383
2010-03-01   1.400
2010-03-02   1.393
2010-03-03   1.391
2010-03-04   1.381
2010-03-05   1.406
2010-03-08   1.427
2010-03-09   1.408
2010-03-10   1.413
2010-03-11   1.423
2010-03-12   1.392
2010-03-15   1.390
2010-03-16   1.344
2010-03-17   1.334
2010-03-18   1.382
2010-03-19   1.436
2010-03-22   1.417
2010-03-23   1.427
2010-03-24   1.540
2010-03-25   1.587
2010-03-26   1.560
2010-03-29   1.583
2010-03-30   1.594
2010-03-31   1.533
2010-04-01   1.531
2010-04-02   1.606
2010-04-05   1.634
