Title:               10-Year 1-1/8% Treasury Inflation-Indexed Note, Due 1/15/2021©
Series ID:           WTP10J21
Source:              Haver Analytics
Release:             Weekly Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Weekly, Ending Friday
Units:               Percent
Date Range:          2011-01-28 to 2017-01-06
Last Updated:        2017-01-09 6:06 AM CST
Notes:               Yield to maturity on accrued principal.
                     Averages of business days. Treasury Inflation-Protected Securities, or
                     TIPS, are securities whose principal is tied to the Consumer Price
                     Index (CPI). The principal increases with inflation and decreases with
                     deflation. When the security matures, the U.S. Treasury pays the
                     original or adjusted principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.
                     Calculated from data provided by the Wall Street Journal.

DATE         VALUE
2015-09-25   0.339
2015-10-02   0.310
2015-10-09   0.177
2015-10-16   0.173
2015-10-23   0.230
2015-10-30   0.287
2015-11-06   0.375
2015-11-13   0.443
2015-11-20   0.404
2015-11-27   0.325
2015-12-04   0.341
2015-12-11   0.404
2015-12-18   0.485
2015-12-25   0.483
2016-01-01   0.485
2016-01-08   0.379
2016-01-15   0.326
2016-01-22   0.320
2016-01-29   0.211
2016-02-05   0.127
2016-02-12   0.160
2016-02-19   0.167
2016-02-26   0.030
2016-03-04  -0.033
2016-03-11   0.008
2016-03-18  -0.046
2016-03-25  -0.136
2016-04-01  -0.256
2016-04-08  -0.331
2016-04-15  -0.274
2016-04-22  -0.240
2016-04-29  -0.276
2016-05-06  -0.320
2016-05-13  -0.346
2016-05-20  -0.234
2016-05-27  -0.182
2016-06-03  -0.196
2016-06-10  -0.355
2016-06-17  -0.380
2016-06-24  -0.298
2016-07-01  -0.406
2016-07-08  -0.508
2016-07-15  -0.412
2016-07-22  -0.332
2016-07-29  -0.281
2016-08-05  -0.274
2016-08-12  -0.248
2016-08-19  -0.232
2016-08-26  -0.227
2016-09-02  -0.146
2016-09-09  -0.206
2016-09-16  -0.179
2016-09-23  -0.255
2016-09-30  -0.376
2016-10-07  -0.334
2016-10-14  -0.327
2016-10-21  -0.413
2016-10-28  -0.376
2016-11-04  -0.394
2016-11-11  -0.328
2016-11-18  -0.107
2016-11-25  -0.061
2016-12-02  -0.053
2016-12-09  -0.111
2016-12-16   0.024
2016-12-23   0.047
2016-12-30  -0.066
2017-01-06  -0.156
