Title:               10-Year 1-5/8% Treasury Inflation-Indexed Note, Due 1/15/2018©
Series ID:           DTP10J18
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2008-01-14 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Yield to maturity on accrued principal.
                     Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2008-01-14   1.527
2008-01-15   1.546
2008-01-16   1.482
2008-01-17   1.411
2008-01-18   1.414
2008-01-21       .
2008-01-22   1.279
2008-01-23   1.237
2008-01-24   1.405
2008-01-25   1.348
2008-01-28   1.329
2008-01-29   1.346
2008-01-30   1.408
2008-01-31   1.294
2008-02-01   1.302
2008-02-04   1.365
2008-02-05   1.330
2008-02-06   1.345
2008-02-07   1.458
2008-02-08   1.347
2008-02-11   1.298
2008-02-12   1.357
2008-02-13   1.423
2008-02-14   1.533
2008-02-15   1.466
2008-02-18       .
2008-02-19   1.542
2008-02-20   1.529
2008-02-21   1.431
2008-02-22   1.430
2008-02-25   1.499
2008-02-26   1.410
2008-02-27   1.410
2008-02-28   1.398
2008-02-29   1.084
2008-03-03   1.073
2008-03-04   1.124
2008-03-05   1.120
2008-03-06   1.069
2008-03-07   0.975
2008-03-10   0.886
2008-03-11   1.041
2008-03-12   0.942
2008-03-13   1.013
2008-03-14   1.001
2008-03-17   1.037
2008-03-18   1.063
2008-03-19   1.092
2008-03-20   1.092
2008-03-21       .
2008-03-24   1.213
2008-03-25   1.229
2008-03-26   1.239
2008-03-27   1.195
2008-03-28   1.118
2008-03-31   1.108
2008-04-01   1.202
2008-04-02   1.220
2008-04-03   1.250
2008-04-04   1.190
2008-04-07   1.213
2008-04-08   1.230
2008-04-09   1.168
2008-04-10   1.228
2008-04-11   1.150
2008-04-14   1.177
2008-04-15   1.222
2008-04-16   1.332
2008-04-17   1.386
2008-04-18   1.401
2008-04-21   1.383
2008-04-22   1.365
2008-04-23   1.391
2008-04-24   1.510
2008-04-25   1.549
2008-04-28   1.510
2008-04-29   1.522
2008-04-30   1.460
2008-05-01   1.499
2008-05-02   1.509
2008-05-05   1.472
2008-05-06   1.512
2008-05-07   1.479
2008-05-08   1.409
2008-05-09   1.399
2008-05-12   1.362
2008-05-13   1.494
2008-05-14   1.466
2008-05-15   1.378
2008-05-16   1.364
2008-05-19   1.341
2008-05-20   1.266
2008-05-21   1.269
2008-05-22   1.371
2008-05-23   1.326
2008-05-26       .
2008-05-27   1.417
2008-05-28   1.544
2008-05-29   1.599
2008-05-30   1.552
2008-06-02   1.473
2008-06-03   1.446
2008-06-04   1.535
2008-06-05   1.573
2008-06-06   1.436
2008-06-09   1.482
2008-06-10   1.591
2008-06-11   1.557
2008-06-12   1.688
2008-06-13   1.745
2008-06-16   1.724
2008-06-17   1.699
2008-06-18   1.637
2008-06-19   1.709
2008-06-20   1.657
2008-06-23   1.698
2008-06-24   1.613
2008-06-25   1.615
2008-06-26   1.504
2008-06-27   1.487
2008-06-30   1.433
2008-07-01   1.447
2008-07-02   1.375
2008-07-03   1.456
2008-07-04       .
2008-07-07   1.381
2008-07-08   1.400
2008-07-09   1.337
2008-07-10   1.351
2008-07-11   1.447
2008-07-14   1.376
2008-07-15   1.347
2008-07-16   1.431
2008-07-17   1.549
2008-07-18   1.609
2008-07-21   1.614
2008-07-22   1.669
2008-07-23   1.754
2008-07-24   1.664
2008-07-25   1.775
2008-07-28   1.679
2008-07-29   1.734
2008-07-30   1.695
2008-07-31   1.657
2008-08-01   1.624
2008-08-04   1.648
2008-08-05   1.718
2008-08-06   1.795
2008-08-07   1.669
2008-08-08   1.717
2008-08-11   1.801
2008-08-12   1.725
2008-08-13   1.732
2008-08-14   1.664
2008-08-15   1.659
2008-08-18   1.648
2008-08-19   1.669
2008-08-20   1.602
2008-08-21   1.603
2008-08-22   1.668
2008-08-25   1.622
2008-08-26   1.618
2008-08-27   1.579
2008-08-28   1.610
2008-08-29   1.656
2008-09-01       .
2008-09-02   1.679
2008-09-03   1.708
2008-09-04   1.697
2008-09-05   1.695
2008-09-08   1.660
2008-09-09   1.650
2008-09-10   1.691
2008-09-11   1.650
2008-09-12   1.752
2008-09-15   1.700
2008-09-16   1.852
2008-09-17   1.809
2008-09-18   1.918
2008-09-19   1.905
2008-09-22   1.848
2008-09-23   2.031
2008-09-24   1.995
2008-09-25   2.048
2008-09-26   2.071
2008-09-29   2.101
2008-09-30   2.226
2008-10-01   2.262
2008-10-02   2.172
2008-10-03   2.209
2008-10-06   2.147
2008-10-07   2.335
2008-10-08   2.716
2008-10-09   2.738
2008-10-10   3.038
2008-10-13       .
2008-10-14   3.070
2008-10-15   3.040
2008-10-16   3.064
2008-10-17   2.971
2008-10-20   2.860
2008-10-21   2.686
2008-10-22   2.709
2008-10-23   2.701
2008-10-24   3.093
2008-10-27   3.188
2008-10-28   3.272
2008-10-29   3.231
2008-10-30   3.240
2008-10-31   3.299
2008-11-03   3.276
2008-11-04   3.033
2008-11-05   2.916
2008-11-06   2.951
2008-11-07   3.029
2008-11-10   3.075
2008-11-11       .
2008-11-12   3.017
2008-11-13   3.084
2008-11-14   3.069
2008-11-17   3.054
2008-11-18   3.112
2008-11-19   3.171
2008-11-20   3.247
2008-11-21   3.368
2008-11-24   3.485
2008-11-25   3.201
2008-11-26   3.170
2008-11-27       .
2008-11-28   3.004
2008-12-01   2.824
2008-12-02   2.648
2008-12-03   2.485
2008-12-04   2.293
2008-12-05   2.508
2008-12-08   2.705
2008-12-09   2.649
2008-12-10   2.717
2008-12-11   2.609
2008-12-12   2.669
2008-12-15   2.697
2008-12-16   2.436
2008-12-17   2.054
2008-12-18   1.980
2008-12-19   2.090
2008-12-22   2.118
2008-12-23   2.138
2008-12-24   2.179
2008-12-25       .
2008-12-26   2.136
2008-12-29   2.168
2008-12-30   2.106
2008-12-31   2.276
2009-01-01       .
2009-01-02   2.500
2009-01-05   2.514
2009-01-06   2.434
2009-01-07   2.323
2009-01-08   2.257
2009-01-09   2.116
2009-01-12   2.016
2009-01-13   1.955
2009-01-14   2.014
2009-01-15   2.013
2009-01-16   2.060
2009-01-19       .
2009-01-20   2.000
2009-01-21   2.207
2009-01-22   2.157
2009-01-23   2.110
2009-01-26   2.078
2009-01-27   1.937
2009-01-28   2.065
2009-01-29   2.030
2009-01-30   1.924
2009-02-02   1.860
2009-02-03   1.914
2009-02-04   1.917
2009-02-05   1.974
2009-02-06   1.973
2009-02-09   1.815
2009-02-10   1.797
2009-02-11   1.805
2009-02-12   1.793
2009-02-13   1.860
2009-02-16       .
2009-02-17   1.717
2009-02-18   1.815
2009-02-19   1.909
2009-02-20   1.855
2009-02-23   1.857
2009-02-24   2.005
2009-02-25   2.161
2009-02-26   2.198
2009-02-27   2.213
2009-03-02   2.142
2009-03-03   2.206
2009-03-04   2.248
2009-03-05   2.130
2009-03-06   2.178
2009-03-09   2.236
2009-03-10   2.319
2009-03-11   2.239
2009-03-12   2.110
2009-03-13   2.037
2009-03-16   2.046
2009-03-17   2.053
2009-03-18   1.510
2009-03-19   1.452
2009-03-20   1.542
2009-03-23   1.534
2009-03-24   1.471
2009-03-25   1.515
2009-03-26   1.379
2009-03-27   1.455
2009-03-30   1.466
2009-03-31   1.507
2009-04-01   1.446
2009-04-02   1.527
2009-04-03   1.598
2009-04-06   1.604
2009-04-07   1.608
2009-04-08   1.573
2009-04-09   1.620
2009-04-10       .
2009-04-13   1.569
2009-04-14   1.545
2009-04-15   1.503
2009-04-16   1.587
2009-04-17   1.708
2009-04-20   1.685
2009-04-21   1.745
2009-04-22   1.717
2009-04-23   1.562
2009-04-24   1.581
2009-04-27   1.527
2009-04-28   1.586
2009-04-29   1.622
2009-04-30   1.687
2009-05-01   1.838
2009-05-04   1.816
2009-05-05   1.809
2009-05-06   1.756
2009-05-07   1.735
2009-05-08   1.801
2009-05-11   1.719
2009-05-12   1.703
2009-05-13   1.685
2009-05-14   1.680
2009-05-15   1.670
2009-05-18   1.666
2009-05-19   1.650
2009-05-20   1.557
2009-05-21   1.672
2009-05-22   1.709
2009-05-25       .
2009-05-26   1.729
2009-05-27   1.811
2009-05-28   1.873
2009-05-29   1.656
2009-06-01   1.788
2009-06-02   1.689
2009-06-03   1.650
2009-06-04   1.822
2009-06-05   1.844
2009-06-08   1.934
2009-06-09   1.872
2009-06-10   1.872
2009-06-11   1.878
2009-06-12   1.878
2009-06-15   1.858
2009-06-16   1.872
2009-06-17   1.903
2009-06-18   1.971
2009-06-19   1.903
2009-06-22   1.889
2009-06-23   1.811
2009-06-24   1.909
2009-06-25   1.797
2009-06-26   1.841
2009-06-29   1.821
2009-06-30   1.754
2009-07-01   1.814
2009-07-02   1.834
2009-07-03       .
2009-07-06   1.882
2009-07-07   1.828
2009-07-08   1.724
2009-07-09   1.846
2009-07-10   1.768
2009-07-13   1.826
2009-07-14   1.820
2009-07-15   1.852
2009-07-16   1.806
2009-07-17   1.790
2009-07-20   1.704
2009-07-21   1.677
2009-07-22   1.738
2009-07-23   1.813
2009-07-24   1.797
2009-07-27   1.821
2009-07-28   1.829
2009-07-29   1.831
2009-07-30   1.783
2009-07-31   1.689
2009-08-03   1.767
2009-08-04   1.761
2009-08-05   1.872
2009-08-06   1.860
2009-08-07   1.860
2009-08-10   1.838
2009-08-11   1.791
2009-08-12   1.824
2009-08-13   1.771
2009-08-14   1.853
2009-08-17   1.814
2009-08-18   1.774
2009-08-19   1.701
2009-08-20   1.595
2009-08-21   1.675
2009-08-24   1.679
2009-08-25   1.699
2009-08-26   1.717
2009-08-27   1.746
2009-08-28   1.746
2009-08-31   1.764
2009-09-01   1.724
2009-09-02   1.691
2009-09-03   1.691
2009-09-04   1.647
2009-09-07       .
2009-09-08   1.599
2009-09-09   1.599
2009-09-10   1.535
2009-09-11   1.547
2009-09-14   1.565
2009-09-15   1.557
2009-09-16   1.571
2009-09-17   1.551
2009-09-18   1.607
2009-09-21   1.647
2009-09-22   1.607
2009-09-23   1.508
2009-09-24   1.581
2009-09-25   1.548
2009-09-28   1.518
2009-09-29   1.516
2009-09-30   1.486
2009-10-01   1.462
2009-10-02   1.470
2009-10-05   1.452
2009-10-06   1.428
2009-10-07   1.368
2009-10-08   1.422
2009-10-09   1.488
2009-10-12       .
2009-10-13   1.374
2009-10-14   1.429
2009-10-15   1.435
2009-10-16   1.383
2009-10-19   1.306
2009-10-20   1.288
2009-10-21   1.361
2009-10-22   1.407
2009-10-23   1.411
2009-10-26   1.495
2009-10-27   1.407
2009-10-28   1.387
2009-10-29   1.414
2009-10-30   1.313
2009-11-02   1.318
2009-11-03   1.368
2009-11-04   1.374
2009-11-05   1.324
2009-11-06   1.280
2009-11-09   1.201
2009-11-10   1.206
2009-11-11       .
2009-11-12   1.212
2009-11-13   1.200
2009-11-16   1.111
2009-11-17   1.099
2009-11-18   1.091
2009-11-19   1.089
2009-11-20   1.092
2009-11-23   1.068
2009-11-24   1.068
2009-11-25   1.035
2009-11-26       .
2009-11-27   0.999
2009-11-30   1.005
2009-12-01   0.994
2009-12-02   1.031
2009-12-03   1.077
2009-12-04   1.189
2009-12-07   1.157
2009-12-08   1.143
2009-12-09   1.197
2009-12-10   1.236
2009-12-11   1.238
2009-12-14   1.212
2009-12-15   1.204
2009-12-16   1.186
2009-12-17   1.114
2009-12-18   1.147
2009-12-21   1.247
2009-12-22   1.257
2009-12-23   1.283
2009-12-24   1.313
2009-12-25       .
2009-12-28   1.329
2009-12-29   1.291
2009-12-30   1.266
2009-12-31   1.308
2010-01-01       .
2010-01-04   1.312
2010-01-05   1.263
2010-01-06   1.278
2010-01-07   1.261
2010-01-08   1.212
2010-01-11   1.222
2010-01-12   1.152
2010-01-13   1.222
2010-01-14   1.200
2010-01-15   1.143
2010-01-18       .
2010-01-19   1.141
2010-01-20   1.114
2010-01-21   1.094
2010-01-22   1.102
2010-01-25   1.111
2010-01-26   1.107
2010-01-27   1.129
2010-01-28   1.145
2010-01-29   1.090
2010-02-01   1.088
2010-02-02   1.060
2010-02-03   1.092
2010-02-04   1.069
2010-02-05   1.113
2010-02-08   1.123
2010-02-09   1.147
2010-02-10   1.200
2010-02-11   1.226
2010-02-12   1.222
2010-02-15       .
2010-02-16   1.173
2010-02-17   1.207
2010-02-18   1.236
2010-02-19   1.260
2010-02-22   1.295
2010-02-23   1.237
2010-02-24   1.260
2010-02-25   1.249
2010-02-26   1.200
2010-03-01   1.214
2010-03-02   1.206
2010-03-03   1.201
2010-03-04   1.197
2010-03-05   1.213
2010-03-08   1.236
2010-03-09   1.221
2010-03-10   1.219
2010-03-11   1.229
2010-03-12   1.191
2010-03-15   1.185
2010-03-16   1.138
2010-03-17   1.134
2010-03-18   1.179
2010-03-19   1.234
2010-03-22   1.211
2010-03-23   1.217
2010-03-24   1.327
2010-03-25   1.373
2010-03-26   1.348
2010-03-29   1.375
2010-03-30   1.377
2010-03-31   1.312
2010-04-01   1.328
2010-04-02   1.387
2010-04-05   1.421
2010-04-06   1.374
2010-04-07   1.259
2010-04-08   1.284
2010-04-09   1.267
2010-04-12   1.241
2010-04-13   1.216
2010-04-14   1.247
2010-04-15   1.218
2010-04-16   1.168
2010-04-19   1.209
2010-04-20   1.186
2010-04-21   1.130
2010-04-22   1.173
2010-04-23   1.175
2010-04-26   1.179
2010-04-27   1.079
2010-04-28   1.137
2010-04-29   1.023
2010-04-30   0.987
2010-05-03   1.045
2010-05-04   1.014
2010-05-05   1.005
2010-05-06   0.931
2010-05-07   0.998
2010-05-10   1.016
2010-05-11   1.004
2010-05-12   0.979
2010-05-13   0.975
2010-05-14   0.966
2010-05-17   1.005
2010-05-18   0.932
2010-05-19   1.015
2010-05-20   1.087
2010-05-21   1.026
2010-05-24   1.051
2010-05-25   1.051
2010-05-26   1.042
2010-05-27   1.111
2010-05-28   1.085
2010-05-31       .
2010-06-01   1.085
2010-06-02   1.125
2010-06-03   1.108
2010-06-04   1.011
2010-06-07   1.015
2010-06-08   1.040
2010-06-09   1.035
2010-06-10   1.102
2010-06-11   1.051
2010-06-14   1.057
2010-06-15   1.083
2010-06-16   1.053
2010-06-17   0.973
2010-06-18   1.004
2010-06-21   0.991
2010-06-22   0.928
2010-06-23   0.932
2010-06-24   0.957
2010-06-25   0.952
2010-06-28   0.908
2010-06-29   0.872
2010-06-30   0.868
2010-07-01   0.945
2010-07-02   0.986
2010-07-05       .
2010-07-06   0.977
2010-07-07   1.023
2010-07-08   0.989
2010-07-09   0.987
2010-07-12   0.967
2010-07-13   0.990
2010-07-14   0.946
2010-07-15   0.931
2010-07-16   0.958
2010-07-19   1.008
2010-07-20   0.980
2010-07-21   0.919
2010-07-22   0.927
2010-07-23   0.973
2010-07-26   0.952
2010-07-27   0.983
2010-07-28   0.930
2010-07-29   0.917
2010-07-30   0.840
2010-08-02   0.832
2010-08-03   0.768
2010-08-04   0.806
2010-08-05   0.768
2010-08-06   0.717
2010-08-09   0.727
2010-08-10   0.647
2010-08-11   0.626
2010-08-12   0.728
2010-08-13   0.673
2010-08-16   0.631
2010-08-17   0.691
2010-08-18   0.711
2010-08-19   0.705
2010-08-20   0.740
2010-08-23   0.750
2010-08-24   0.716
2010-08-25   0.737
2010-08-26   0.634
2010-08-27   0.725
2010-08-30   0.682
2010-08-31   0.634
2010-09-01   0.711
2010-09-02   0.726
2010-09-03   0.743
2010-09-06       .
2010-09-07   0.678
2010-09-08   0.709
2010-09-09   0.736
2010-09-10   0.710
2010-09-13   0.617
2010-09-14   0.614
2010-09-15   0.648
2010-09-16   0.687
2010-09-17   0.680
2010-09-20   0.638
2010-09-21   0.497
2010-09-22   0.419
2010-09-23   0.473
2010-09-24   0.486
2010-09-27   0.475
2010-09-28   0.354
2010-09-29   0.422
2010-09-30   0.387
2010-10-01   0.415
2010-10-04   0.387
2010-10-05   0.310
2010-10-06   0.210
2010-10-07   0.208
2010-10-08   0.130
2010-10-11       .
2010-10-12   0.158
2010-10-13   0.080
2010-10-14   0.053
2010-10-15   0.131
2010-10-18   0.110
2010-10-19   0.105
2010-10-20   0.123
2010-10-21   0.135
2010-10-22   0.125
2010-10-25   0.092
2010-10-26   0.151
2010-10-27   0.245
2010-10-28   0.193
2010-10-29   0.169
2010-11-01   0.135
2010-11-02   0.129
2010-11-03   0.143
2010-11-04   0.080
2010-11-05   0.081
2010-11-08   0.082
2010-11-09   0.166
2010-11-10   0.118
2010-11-11       .
2010-11-12   0.253
2010-11-15   0.402
2010-11-16   0.417
2010-11-17   0.389
2010-11-18   0.395
2010-11-19   0.353
2010-11-22   0.281
2010-11-23   0.257
2010-11-24   0.351
2010-11-25       .
2010-11-26   0.303
2010-11-29   0.299
2010-11-30   0.334
2010-12-01   0.427
2010-12-02   0.425
2010-12-03   0.428
2010-12-06   0.355
2010-12-07   0.502
2010-12-08   0.596
2010-12-09   0.683
2010-12-10   0.741
2010-12-13   0.684
2010-12-14   0.846
2010-12-15   0.824
2010-12-16   0.764
2010-12-17   0.642
2010-12-20   0.686
2010-12-21   0.616
2010-12-22   0.622
2010-12-23   0.660
2010-12-24       .
2010-12-27   0.635
2010-12-28   0.747
2010-12-29   0.632
2010-12-30   0.671
2010-12-31   0.594
2011-01-03   0.606
2011-01-04   0.597
2011-01-05   0.661
2011-01-06   0.588
2011-01-07   0.523
2011-01-10   0.497
2011-01-11   0.477
2011-01-12   0.474
2011-01-13   0.469
2011-01-14   0.485
2011-01-17       .
2011-01-18   0.502
2011-01-19   0.464
2011-01-20   0.600
2011-01-21   0.603
2011-01-24   0.585
2011-01-25   0.501
2011-01-26   0.560
2011-01-27   0.533
2011-01-28   0.493
2011-01-31   0.455
2011-02-01   0.490
2011-02-02   0.533
2011-02-03   0.619
2011-02-04   0.700
2011-02-07   0.702
2011-02-08   0.780
2011-02-09   0.746
2011-02-10   0.823
2011-02-11   0.788
2011-02-14   0.781
2011-02-15   0.767
2011-02-16   0.798
2011-02-17   0.755
2011-02-18   0.666
2011-02-21       .
2011-02-22   0.525
2011-02-23   0.498
2011-02-24   0.455
2011-02-25   0.436
2011-02-28   0.442
2011-03-01   0.411
2011-03-02   0.428
2011-03-03   0.479
2011-03-04   0.393
2011-03-07   0.379
2011-03-08   0.383
2011-03-09   0.365
2011-03-10   0.294
2011-03-11   0.330
2011-03-14   0.294
2011-03-15   0.307
2011-03-16   0.223
2011-03-17   0.187
2011-03-18   0.203
2011-03-21   0.267
2011-03-22   0.312
2011-03-23   0.350
2011-03-24   0.329
2011-03-25   0.392
2011-03-28   0.430
2011-03-29   0.463
2011-03-30   0.431
2011-03-31   0.413
2011-04-01   0.380
2011-04-04   0.330
2011-04-05   0.358
2011-04-06   0.417
2011-04-07   0.358
2011-04-08   0.321
2011-04-11   0.328
2011-04-12   0.263
2011-04-13   0.248
2011-04-14   0.262
2011-04-15   0.199
2011-04-18   0.173
2011-04-19   0.128
2011-04-20   0.192
2011-04-21   0.211
2011-04-22       .
2011-04-25   0.171
2011-04-26   0.136
2011-04-27   0.177
2011-04-28   0.113
2011-04-29   0.070
2011-05-02   0.064
2011-05-03   0.049
2011-05-04   0.014
2011-05-05   0.041
2011-05-06   0.043
2011-05-09   0.010
2011-05-10   0.050
2011-05-11   0.072
2011-05-12   0.111
2011-05-13   0.117
2011-05-16   0.133
2011-05-17   0.151
2011-05-18   0.156
2011-05-19   0.183
2011-05-20   0.185
2011-05-23   0.180
2011-05-24   0.144
2011-05-25   0.133
2011-05-26   0.089
2011-05-27   0.110
2011-05-30       .
2011-05-31   0.115
2011-06-01   0.060
2011-06-02   0.076
2011-06-03   0.044
2011-06-06   0.041
2011-06-07   0.031
2011-06-08   0.015
2011-06-09   0.073
2011-06-10   0.073
2011-06-13   0.071
2011-06-14   0.124
2011-06-15   0.029
2011-06-16   0.014
2011-06-17   0.055
2011-06-20   0.075
2011-06-21   0.069
2011-06-22   0.097
2011-06-23   0.031
2011-06-24  -0.036
2011-06-27  -0.009
2011-06-28   0.063
2011-06-29   0.041
2011-06-30   0.079
2011-07-01   0.104
2011-07-04       .
2011-07-05   0.049
2011-07-06   0.008
2011-07-07   0.037
2011-07-08  -0.029
2011-07-11  -0.105
2011-07-12  -0.131
2011-07-13  -0.139
2011-07-14  -0.063
2011-07-15  -0.126
2011-07-18  -0.161
2011-07-19  -0.174
2011-07-20  -0.115
2011-07-21  -0.112
2011-07-22  -0.146
2011-07-25  -0.176
2011-07-26  -0.182
2011-07-27  -0.182
2011-07-28  -0.231
2011-07-29  -0.358
2011-08-01  -0.417
2011-08-02  -0.446
2011-08-03  -0.364
2011-08-04  -0.433
2011-08-05  -0.351
2011-08-08  -0.467
2011-08-09  -0.593
2011-08-10  -0.767
2011-08-11  -0.596
2011-08-12  -0.663
2011-08-15  -0.610
2011-08-16  -0.585
2011-08-17  -0.587
2011-08-18  -0.542
2011-08-19  -0.561
2011-08-22  -0.568
2011-08-23  -0.469
2011-08-24  -0.365
2011-08-25  -0.434
2011-08-26  -0.425
2011-08-29  -0.359
2011-08-30  -0.426
2011-08-31  -0.432
2011-09-01  -0.510
2011-09-02  -0.588
2011-09-05       .
2011-09-06  -0.519
2011-09-07  -0.485
2011-09-08  -0.561
2011-09-09  -0.602
2011-09-12  -0.548
2011-09-13  -0.496
2011-09-14  -0.434
2011-09-15  -0.432
2011-09-16  -0.449
2011-09-19  -0.471
2011-09-20  -0.491
2011-09-21  -0.531
2011-09-22  -0.465
2011-09-23  -0.378
2011-09-26  -0.327
2011-09-27  -0.331
2011-09-28  -0.332
2011-09-29  -0.309
2011-09-30  -0.267
2011-10-03  -0.373
2011-10-04  -0.389
2011-10-05  -0.299
2011-10-06  -0.319
2011-10-07  -0.297
2011-10-10       .
2011-10-11  -0.236
2011-10-12  -0.195
2011-10-13  -0.199
2011-10-14  -0.194
2011-10-17  -0.241
2011-10-18  -0.269
2011-10-19  -0.269
2011-10-20  -0.289
2011-10-21  -0.282
2011-10-24  -0.277
2011-10-25  -0.378
2011-10-26  -0.357
