Title:               10-Year 0-1/8% Treasury Inflation-Indexed Note, Due 1/15/2023©
Series ID:           DTP10J23
Source:              Dow Jones & Company, Haver Analytics
Release:             Daily Treasury Inflation-Indexed Securities (Not a Press Release)
Seasonal Adjustment: Not Seasonally Adjusted
Frequency:           Daily
Units:               Percent
Date Range:          2013-01-25 to 2017-01-12
Last Updated:        2017-01-13 6:51 AM CST
Notes:               Treasury Inflation-Protected Securities, or TIPS, are securities whose
                     principal is tied to the Consumer Price Index (CPI). The principal
                     increases with inflation and decreases with deflation. When the
                     security matures, the U.S. Treasury pays the original or adjusted
                     principal, whichever is greater.
                     
                     Averages of business days. Yield to maturity on accrued principal.
                     
                     Calculated from data provided by the Wall Street Journal.
                     
                     Copyright, 2016, Haver Analytics. Reprinted with permission.

DATE         VALUE
2013-01-25  -0.575
2013-01-28  -0.565
2013-01-29  -0.558
2013-01-30  -0.547
2013-01-31  -0.592
2013-02-01  -0.567
2013-02-04  -0.603
2013-02-05  -0.558
2013-02-06  -0.597
2013-02-07  -0.600
2013-02-08  -0.592
2013-02-11  -0.604
2013-02-12  -0.585
2013-02-13  -0.561
2013-02-14  -0.583
2013-02-15  -0.547
2013-02-18       .
2013-02-19  -0.533
2013-02-20  -0.546
2013-02-21  -0.553
2013-02-22  -0.578
2013-02-25  -0.635
2013-02-26  -0.636
2013-02-27  -0.633
2013-02-28  -0.666
2013-03-01  -0.689
2013-03-04  -0.674
2013-03-05  -0.682
2013-03-06  -0.638
2013-03-07  -0.592
2013-03-08  -0.528
2013-03-11  -0.526
2013-03-12  -0.553
2013-03-13  -0.551
2013-03-14  -0.569
2013-03-15  -0.582
2013-03-18  -0.617
2013-03-19  -0.638
2013-03-20  -0.616
2013-03-21  -0.617
2013-03-22  -0.634
2013-03-25  -0.626
2013-03-26  -0.635
2013-03-27  -0.674
2013-03-28  -0.680
2013-03-29       .
2013-04-01  -0.691
2013-04-02  -0.672
2013-04-03  -0.684
2013-04-04  -0.733
2013-04-05  -0.781
2013-04-08  -0.738
2013-04-09  -0.706
2013-04-10  -0.637
2013-04-11  -0.685
2013-04-12  -0.725
2013-04-15  -0.717
2013-04-16  -0.699
2013-04-17  -0.673
2013-04-18  -0.584
2013-04-19  -0.617
2013-04-22  -0.655
2013-04-23  -0.676
2013-04-24  -0.686
2013-04-25  -0.704
2013-04-26  -0.723
2013-04-29  -0.707
